from,to
KHDRBS1,DIP2C-AS1
CDC27P6,HAS2
NME5,GBP1
MMP9,BRWD1
LAMP3,TAF5
LAMP3,IGKV3-15
USP14,USP5
CALCRL,LOC121132705
USP8,SSTR4
SLC25A20,TRAF6
PKD2L1,AHR
DAPP1,PPARG
MOV10,TRHDE
MTCO2P6,MIR181A1
PCNA,MEN1
SIX1,NFE2L2
KRT41P,PVT1
CAD,PVT1
ADGRA2,STBD1
ADGRA2,STX16
TTR,CDC6
LOC110121049,AKT1
TXN,TRAV33
SNTB1,BECN1
BECN1,DEPDC1P1
COPA,PNPLA6
SLC35D2,MIR27B
UMOD,PCSK6
MST1L,LITAF
LIPF,MBTPS1
MBTPS1,SNORD159
STIM1,MPO
SLC34A2,MPO
CACNA1F,MPO
LOC110120610,MPO
LOC107987483,MPO
SEPTIN14P19,MPO
SNORA46,MIR320A
ADGRE5,REG1CP
VEGFA,EHD2
CDKL1,HBA2
USP14,IDDM11
PVR,PTPRG
KLRD1,AIF1
KLRD1,AHR
ACADM,AMBP
AURKA,LASP1
TLR8,YBX1P1
USP5,MYCL
TXN,RNF112
PNPLA6,DUSP9
IGF1,CFI
TRBV9,AFM
PTPN11,EIF2S1
CDC25C,ATM
LAMP3,RNU1-28P
TFPI,LOC110121288
LUM,CRABP1
DGCR5,SMPX
COL13A1,HLA-DRB1
FAM168A,HLA-DRB1
PHB2,HLA-DRB1
TIMM17B,KDM5C
CAB39,CD274
FPR2,TRAJ6
MMADHC,PLIN1
MMADHC,KCNK10
MEN1,MIR219A1
EPHX1,MED15
PAGE1,PVR
GANAB,SUPT16H
KISS1,AIF1
IGDCC3,AHR
TSPAN7,AHR
KISS1,AHR
KIR2DL4,AHR
TFPI2,AMPH
SRD5A1P1,MIR320A
MIR21,MIEF1
MIR21,VILL
CYMP-AS1,MIR21
SIRPAP1,TNFRSF1A
TNFRSF1A,RAB5A
HAND1,ATP2B4
CDYL,HAND1
VEGFA,GP2
TRAF6,IFI6
CEACAM1,TSSK5P
PADI2,CEACAM1
ANGPTL3,TRAJ5
SMAD4,TRAJ5
TYS,CX3CR1
ZEB1,CX3CR1
CEACAM6,CX3CR1
KIF25,CX3CR1
IDDM8,CX3CR1
LRP6,SSUH2
ADGRE5,THUMPD3-AS1
SNTB2,PVT1
MTCYBP35,PVT1
TIMP3,TRAPPC2L
PCSK6,GLUD1P6
PNPLA6,CWC15
ADAM7,SNAP25
ADAM7,CETN3
ADAM7,LOC110121138
NT5E,CTBP2
PDCD10,LASP1
TRL-AAG1-1,LASP1
LASP1,KIR2DS4
C5,OR13D3P
MAF,MIRLET7D
MACF1,FUS
COL1A1,RWDD2B
SNAI1,LOC107986822
SNAI1,LOC107457585
SNAI1,RNU6-1227P
LAMP3,SOD2
SNORA70I,TLR8
RRN3P3,TLR8
LITAF,IGLV3-25
ST8SIA2,HAS2
CTSC,COPZ2
MBTPS1,LOC113174981
MAP3K7,MBTPS1
BSG,ARF6
LRP6,TAS2R3
GANAB,TADA2A
LOC108511947,LRP6
MBTPS1,PEA15
ATM,IGKV3-11
LOC110121275,MIR411
HMGB1P51,PTPN11
SULT2A1,PTPN11
IL1R1,RPS15P5
DHX34,LOXL2
NFKB1,CD200
KHDRBS1,PTPRB
KHDRBS1,NACAP2
ZNF235,MEN1
CD99,MEN1
ABCF2,NR0B2
ADAM7,CND
NT5E,H2BC18
MOV10,IGLJ5
PPIAP22,MIRLET7D
NPIPB14P,ALG5
CAV2,AHR
UPK1B,AHR
PRPF38AP2,MAPK14
SEMA3B,MIR320A
UBXN4,LASP1
WNT9B,MMP9
UBA2,ACTN4
RPL7AP29,CD274
OR1E1,CTSC
CAB39P1,KLRD1
RARRES1,ATM
PCSK6,MIR92A1
WNT1,MIR219A1
PDE3A,HLA-DRB1
AFM,IGKV2-10
PIK3R3,LOXL2
LCN2,IGHE
ATP2B1,SCGB2A2
ATP2B1,FRG1HP
PROCR,STRN3
HDAC4,MIR600
CTSC,GMPR2
PVT1,ACACA
PVT1,PRRX2
LOC107987358,PVT1
RAPGEF2,CX3CR1
SRPK3,TNFRSF1B
BAG6,GABRG1
AHR,CTSZ
HIP1R,AHR
FUS,UBR5
HIPK3,KCNF1
IGHD4OR15-4B,MMP9
SV2B,SLC7A5
ADAM15,TLR8
PTPRH,FPR2
PPIG,NR0B2
TYR,MIR155
SIRT3,SNX5P1
RPS6KA6,CTLA4
IFI44,CTLA4
HAND1,LOC112529912
NR1H2,HAND1
PTGES3,HAND1
MEN1,NPIPB12
MEN1,RBM15B
CECR,PVR
PVR,HIVEP1
CLINT1,LASP1
DZIP3,LASP1
LASP1,GALK2
KHDRBS1,LOC110121213
ACTN4,CSE1L
RIPK2,HBA2
TBC1D29P,TFPI2
HYAL2,AKT1
SNX1,ASCL2
SOD2,ZFR
CAPN5,PLAT
APBB3,TNFRSF1B
CLCN2,NFE2L2
LOC110121045,NFE2L2
DTX2P1,CX3CR1
CXB3S,CX3CR1
ATP6AP2,EEF1A1P17
TEK,FHIT
WTAP,ADRA2B
ADGRA2,SNORD175
MAP7,AFM
LOC121132706,TLR8
MIR21,TACO1
TAF13,MIR21
TFPI,SCG5
SERPINC1,HBA1
VIM,LMX1B
SNAI1,CHN1
OPN1LW,PCSK6
CTSC,UNC93A
ENDOU,ID1
ADAM7,MIR600
GDF15,POU3F3
SIRT3,GTF2IRD1
SOD2,MRC1
TNFSF11,GRIN2C
C3,JRKL
SCZD8,HBA2
USP14,GPLD1
CAV1,OR1P1
AHR,GP6
MIR203A,ASB18
NUP93,LASP1
SPAG1,LASP1
MBL2,LASP1
LASP1,KCNJ13
TTR,SNORD28B
ZEB1,GALNS
C3,EIF4G3
CCR6,MEN1
VRK1,LOXL2
FGF7P3,HLA-DRB1
HLA-DRB1,UBE2K
GANAB,MIR128-2
RBM6,MIR204
ADAM9,PADI1
ADIRF,MPO
MPO,ESF1
PFN1,MYL3
PTPN11,LOC401131
PTPN11,EIF3FP1
SLC12A1,PTPN11
TRBV13,KHDRBS1
SUB1,KHDRBS1
KHDRBS1,LOC111946242
KHDRBS1,LOC109461477
STK38L,BAG6
GFI1B,ABL1
TMPRSS11D,GJA1
PSMD10,MIR145
LRRTM2,CTSC
FAM189B,CTSC
CD151,XBP1P1
COL19A1,GSTT1
ADAM7,CFL2
ADAM7,AVSD1
ADAM7,PPP1R8
ADAM7,GABRG3
ENPEP,BIN2
RNF8,AHR
LCP2,AHR
GSTM1,MIOS
BECN1,SRI
CLCN7,TNFRSF1B
MCL1,MIR585
LOC112267932,PCSK6
SGTA,PCSK6
LITAF,GRM5P1
CDKN1A,GNL2
MBTPS1,MIR99A
MBTPS1,RBM11
TNFSF11,LCAT
RBX1,TEK
IL3RA,LINC02709
GDF15,EEC1
GDF15,SCCPDH
LOC112268055,LASP1
LDHA,LASP1
TNF,LOC402192
TNF,FRA9A
LASP1,KLRB1
LGALS1,IL4R
HAND1,TRL-TAA5-1
HAND1,MIR663A
MIR200A,MIR141
PNPLA6,MIRLET7F1
IGHV3-53,NFE2L2
NASP,KLRD1
LHFPL6,TNFRSF1A
AHR,DLAT
PBX3,TTLL13P
UTF1,SERPINA10
DGCR5,LOC112272592
CDKN1A,LOC110121278
GSTT1,GP2
PNKP,TLR8
NOS1AP,NT5E
CASP9,LOC112529894
SOX15,GPER1
ZNF19,CEACAM1
LOC109461484,CEACAM1
PVR,RPL21P55
H4C12,PVR
MTCO3P14,NFKB1
YAP1,MAGI2
SCO2,FUS
LOC111818964,FPR2
PHLPP1,CTSC
AVL9,CTSC
CTSC,RPL15P3
EXOC7,PVT1
CDC14B,PVT1
MIRLET7D,RPL26L1
CNTN6,LGALS4
STEAP1,CD274
CPSF4,CD274
SSTR4,ANXA2
LAMP3,TAF4
LMO2,LINC02483
TTR,PARP3
TAGLN,ADAM9
KHDRBS1,RNU6-1151P
KHDRBS1,LOC731631
KHDRBS1,MIR9-2
ADGRA2,OR11J5P
NCAM1,KCNA3
TBCB,PTPN11
CDKN1A,MGAT5
CDKN1A,SNX18P23
SERPINE1,HCG14
EEF1B2P1,CRIM1
PARN,AHR
SAA1,ALG5
MAPK4,ALG5
TNFSF11,ARPC3
MBTPS1,KRT37
RBM34,LRP6
RAB21,LRP6
LOC106501713,TLR8
HLA-DRB1,ABO
CBFA2T2,CYP21A2
IGHVII-20-1,MIR21
ATP5F1EP1,MIR21
OR7E24,ATP6AP2
CASP9,HNRNPA1P10
ADAM7,AMY1A
LOC112272580,GSTT1
GDF15,LOC112268114
CCR6,TLR4
BAG6,LOC110120604
CDKN1A,TRIAP1
USP5,TMEM176B
IGHV4-61,LITAF
CHMP2A,CX3CR1
NDN,AFM
NEDD4L,SLC14A1
BMP7,SNX9
MBTPS1,RPL23AP54
MBTPS1,GCY
BCL2,FOXD4L6
BECN1,MTCO2P6
PSMD14,MEN1
SNAI1,MEFV
LOC111519897,AHR
TNFRSF10C,CTSC
PLG,CTLA4
ATP2B1,MFAP4
MIR145,HUNK
TFF2,KCNJ16
KLHL21,CTSC
SORD,WTAP
LOC107986894,MIRLET7D
RASSF2,HDAC4
NEDD4L,EIPR1
STAT1,MCHR1
LINC02893,MIR187
MYOF,ENPEP
MYP3,MBTPS1
ACTN4,CELF2-AS2
TRIM66,ACTN4
CEACAM1,SPRING1P1
CTSC,CENPF
IFITM3,CEACAM1
SNORD62A,TNFRSF1A
BST2,BNIP2
LOC112486218,TMPRSS2
H2BC16P,SMAD4
TNFSF11,LASP1
RENBP,LASP1
DKC1,NTM
THBD,PPIC
FXR2,MIR145
DNAAF9,KHDRBS1
KHDRBS1,LOC112469006
KHDRBS1,LOC112268455
KHDRBS1,ATP6V1B2
SMC4,NT5E
RNU1-70P,NFE2L2
TXN,RECQL
SLC25A12,HBA1
ADGRA2,LOC106799846
FUS,SMOX
THOC5,YAP1
MIR27A,CLEC4A
PTPN11,GPER1
AHR,DLG1
TRY-GTA8-1,CX3CR1
AHCY,CX3CR1
EIF3G,MIR141
MMADHC,CENPP
SLC7A5,SERPINB4
GMFG,LITAF
NAAA,CALCRL
HAND1,GRK6
RBX1,BCL2
HEYL,KLRD1
H3C4,MIR21
SPARC,TRAF6
RYBP,CBLIF
NR0B2,LOC112272591
SNORD154,ABL1
CTSC,MIR124-3
TXN,ENTPD6
KDM6A,HDAC4
PNPLA6,SLC2A5
COMT,AP1B1P2
MEN1,FRA7J
MEN1,TMEM230
BTN2A1,MEN1
GANAB,CHD4
HDAC3,MOV10
MXRA5,VPS51
VPS51,GRIN2C
SNAI1,MIR200A
FAM89B,SNAI1
SNAI1,FRZB
AHR,AFA
LOC110121084,MIR145
HLA-DRB1,RPL13AP13
CTSC,ABCC3
SMAD5-AS1,MIR125B2
BSG,ST13P20
SPRY2,HAND1
UPF2,LASP1
CERT1,LASP1
DUX4L48,GSTT1
MMP9,KLRF1
NR0B2,LOC440489
FASLG,AKT2
MBTPS1,LOC110120581
MBTPS1,RNU6-719P
BAG6,TRBV20OR9-2
BAG6,OR8I4P
MMADHC,CATSPERZ
MMADHC,RPS27
MIR203A,GOLGA2
YME1L1,FUS
PDZK1IP1,FUS
KHDRBS1,TNFRSF10B
KHDRBS1,KRIT1
KHDRBS1,LOC107080555
KHDRBS1,MIR181A2
COMT,DCTN1
PRPF38AP2,MIRLET7D
CEACAM1,GAA
ADAM9,NR3C2
TFPI,ZSCAN21
PCSK6,IL20RA
PCSK6,SNX8
DENR,CASP9
AHR,DHX15
CASP9,CSF1R
CASP9,PNMA3
LOC112272579,AFM
TNFSF11,STMN1
TOPBP1,MIR320A
RAB8A,LGALS4
CFI,AMBP
GANAB,LINC01124
SOD2,TNFRSF6B
RUFY3,PVT1
LINC02578,ALG5
CDH4,TLR4
SNAI1,ID1
MGAT5,CYP21A2
HNF1A,CX3CR1
SNORA104,LRP6
DLK1,MIR21
LAMP3,CCDC28A
LAMP3,IFI30
VPS51,LCAT
ADAM7,MADD
GBP1,TRIM60P11Y
LITAF,VAMP8
KLRD1,MIR767
KLRD1,HNRNPA1
KLRD1,MRPS18C
STX12,KLRD1
LOC115995531,KLRD1
NAP1L3,KLRD1
MTOR,EEF1A1P43
IGHVIII-67-4,MPO
SLC27A2,MPO
MPO,MIR548F5
CDKN1A,KLK14
LASP1,KCNJ14
LASP1,GALNT2
TGFB3-AS1,LMO2
ANKRD62P1,LMO2
CYP3A137P,LMO2
LOC110121089,NFE2L2
NFE2L2,IGKV1-39
WTAP,SART1
WTAP,SNORA51
TNFSF11,NCBP1
TNFSF11,LCK
ITGA11,TERC
SNAI1,OPN1LW
TNFRSF10D,HBA2
UBA3,AHR
KIT,AHR
HNRNPA3P14,ENO2
VEGFA,SCARNA13
VEGFA,DPYD
WNT7A,LOC107987432
CASP9,LINC01242
BECN1,PPM1D
SSNA1,VPS51
HDAC4,ARF4P1
NCAM1,SNORD116-25
B4GALT2,MAPK14
PCSK6,MYH9
MMADHC,LLGL2
IGHV3-47,CAV1
CAV1,CYP2J2
FBXO24,GANAB
FAM32A,GANAB
TTR,AMPD3
INSRR,AFM
MBL3P,CD274
CTSC,KIF5C
KISS1,MIR767
KISS1,HNRNPA1
KISS1,MRPS18C
LOC107986552,KLRD1
KHDRBS1,MEFV
PCSK6,IGKV1-37
BTN3A3,PCSK6
DUX4L7,HLA-DRB1
MYH1,MIR183
COMT,RHOQ
TAAR5,AHR
FOXD4L6,DKC1
RNF11,MBTPS1
LAMP3,CDC14A
ARPC3,VPS51
H4C7,CEACAM1
UBE2M,LASP1
LASP1,FAS-AS1
LASP1,KRT76
LOC112163634,PTPN11
MEN1,MCM5
RASGRP3,ENG
RYBP,FZD4
PBX3,MIR548C
LOC112268128,PVT1
RNU6-6P,MIR21
SYNGAP1,MIR21
WTAP,PTP4A2P2
LOC401218,GBP1
SERPINE1,CS
CYP21A2,UCHL5
LOXL2,GLUD1P5
TFPI2,C3orf18
TFPI2,SDHDP4
TFPI,LOC107987365
SNHG3,MIR187
RAB3D,KLRD1
TCF7,KLRD1
KLRD1,KIR3DS1
RNU6-982P,AHR
SPOP,MYL3
SLC7A5,KRT6B
COMT,ALAS1
LOC107986894,MIR219A1
NEDD4L,WASH7P
SMARCE1,NT5E
BMP7,HNRNPA3P14
CTSC,PPP1R2P4
CTSC,JAKMIP1
GSTA7P,CD274
BGN,SMOX
USP14,ABCC6
ENPEP,PRKAG2
ARHGAP25,CASP9
DIANPH,NFE2L2
MMP23B,NFE2L2
LOC108281165,NFE2L2
LAMP3,BSCL2
LASP1,KCNJ12
VPS51,LASP1
PCSK6,PRELID3B
USP5,LOC110120640
IGHV3-41,KHDRBS1
SH2B1,KHDRBS1
KHDRBS1,HERC2
CCNA1,CTLA4
HDAC4,B3GALT1
ADAM9,GSTTP2
KCNA5,CX3CR1
LCN2,AIF1
LCN2,AHR
TRBV17,KLRD1
NARS1,KLRD1
KLRD1,POLE3
CAV1,APIP
CDKN1A,FUS
IL1A,ALG5
SNORD111,ALG5
MBTPS1,OR10AK1P
GDF15,LRP12
BCL10,PTPN11
CD151,GK3P
NAPG,EPHX1
ADAM7,EIF3L
SNORD62A,ENPEP
DDB1,CYP19A1
C5,DRD5
MIR21,GJA1
SCGB1B1P,MIR21
MBTPS1,LOC106707172
ZEB1,KCNA3
PVT1,EA3
PVT1,TRAJ12
RABL2A,PVT1
KCNS2,HLA-DRB1
LOC110121099,CTLA4
HAND1,LOC112267870
HAND1,MIR95
TRV-AAC4-1,MIR145
COX5A,FUT4
LGALS1,ANK1
HNF1B,NCAM1
CDC27P6,GNB3
KISS1,POLE3
ZNF165,GJA1
TEK,AKT1
APBA3,KLRD1
NRG2,KLRD1
KPNA4,KLRD1
KLRD1,MIR668
SLC7A4,GSTM1
TYRO3,PBX3
TRAF6,SPIN3
CEP131,BAG6
LOC112163653,BAG6
COMT,GFRA3
LAMP3,SLC6A11
LAMP3,SNRPEP2
TP63,RIMS3
KRT37,BECN1
LOC112268106,HBA1
YAP1,RING1
ADAM7,CAPN5
ADAM7,B3GALT1
ADAM7,FRA2E
KHDRBS1,CDKN2A
KHDRBS1,LOC111875832
KHDRBS1,SNORA5C
NCAM1,KRT9
CXCL8,EMD
ADAM9,CR1L
FRA17B,AHR
CASP9,FEB2
MIR320A,MIRLET7F1
ELP1,CD274
NUB1,CD274
TDRD7,TNFRSF1A
TTR,HMGB2
VPS51,STMN1
ABCA6,ENPEP
KISS1,MIR668
PNPLA6,RYBP
VEGFA,IGF2-AS
LOC111875821,KLRD1
MZF1,KLRD1
KLRD1,ZNF571
TRAF6,CELA1
TNFSF11,KCNC3
LRP6,SNORD59B
TNFRSF1B,PDGFRL
RBM6,ATP6AP2
LOC111946242,PTPN11
LOC107986822,PTPN11
NFE2L2,SLC25A37
LOC112268421,NFE2L2
MIR21,GNGT2
LOC108353816,MIR21
SERPINE1,PKMP2
LASP1,CTSW
DAAM1,KMT2A
GANAB,NCAM1
CEL,MIR204
LOC110120771,GBP1
TTR,PBCA
SCAMP2,GPC4
VPS51,NCBP1
VPS51,LCK
UBXN8,TNFRSF1A
LOC112272574,PVT1
PVT1,MAGEB1
PVT1,KRTAP4-11
LINC02574,NT5E
CDKN1A,SLC22A18
USP14,RPL3P1
OR2H5P,ASCL2
NT5C2,ASCL2
LOC112268087,ASCL2
ASCL2,EMX1
GSTT1,EIF3L
BMP7,MXD1
BMP7,NENF
KISS1,ZNF571
FRMD4B,MTOR
TNFRSF1B,MTCO3P11
SH3BGRL,HLA-DRB1
FRA16D,MPO
TTC1,MPO
RMRP,MPO
MPO,DNAJC9-AS1
MPO,ADGRE1
BLVRB,MEN1
MEN1,OR51T1
OSGIN2,NCAM1
KHDRBS1,SULT1E1
KHDRBS1,LOC112267932
SNORD114-31,MIR30A
AIM2,SNORD114-31
CTSC,GSTM4
ATP6AP2,RIMS3
ATP6AP2,CALY
CD151,PPFIBP2
FBXL5,MEN1
LILRB5,CD274
TTC37,ADAM9
ADAM9,MTCYBP7
RWDD2B,IL1R1
MMADHC,UBE2G1
MMADHC,SERPINF2
HAND1,LOC112352679
HAND1,VCX2
HYAL6P,HAND1
EIF4A3,HAND1
CROCC,HAND1
LASP1,INSM1
GDF15,OR2X1P
USP5,IGKV1D-32
YAP1,LOC112268468
HIRIP3,TEK
MYP3,AKT1
SIRT3,TJP1
KRT38,MCL1
ADAM7,RPL23AP72
KIAA0100,LOXL2
ADAM7,CEP112
RASSF8,MPO
ZNF143,CYP21A2
LAMP3,MIR124-3
CTSC,LOC110120570
ISG15,PTPN11
MTND4LP7,PTPN11
PTPN11,MSX1
SH2B1,MIR21
TXN,MTND4LP32
CDK5R2,CD274
CBX4,CD274
PPP2R2B,CD274
RPSAP13,CX3CR1
SNAI1,CES1
SNAI1,OR8C1P
HBA2,RTF2
ORC4,AHR
CHGA,TRGV1
NUDC,MIR149
LOC107987436,TLR8
TLR4,BBS12
CDC27,PVT1
LOC110120710,PVT1
SULT2A1,PVT1
NXF1,NR0B2
CFL2,PCSK6
LITAF,IGLV10-67
CDKN1A,ARID4B
LOC108254669,NFE2L2
RNU6-12P,NFE2L2
NFE2L2,NDUFV2P1
MHS6,MEN1
PNPLA6,ATP1A3
TNFSF11,BAZ1B
SAP30,TNFRSF1A
EFTUD2,MIR101-2
TERC,PARG
MBTPS1,LINC01067
TP53I3,KLRD1
EI24,KLRD1
LOC112268416,KLRD1
CP20,KLRD1
SPRR3,KLRD1
LCT,KLRD1
FOXO3B,LASP1
LASP1,GRIN2B
CCN2,TRAJ5
LORICRIN,ENPEP
MBTPS1,SLC1A6
PHF24,BECN1
SNORD114-7,MIR124-1
MMADHC,XYLB
LOC112268290,CX3CR1
TOR1B,MIR320A
BECN1,CEACAMP8
BMP7,SLC29A2
RYBP,NAT8B
FBN1,AKT2
TNFSF11,KRT12
GABBR2,IL1RAP
OR4F4,ADGRA2
HDAC4,YUHAL
ZEB1,SNORD116-25
LOC112268071,NCAM1
ACTG1P9,MIR141
POU3F4,MIR320A
LINC01123,FUS
PNPLA6,GPR132
COX6A1P1,MIR21
NUP205,MIR21
CPEB2-DT,MIR21
LOC112163636,PTPN11
COMT,ALAD
IDDM11,SNHG22
MMP9,PACSIN1
DURS1,CTSC
SOD2,CRHR1
EFTUD2,MAF
LOC112272605,CYP21A2
HABP2,A2MP1
FRA18A,AHR
TEAD3,FPR2
SNORD28B,FPR2
SOD2,SNORD28B
CTSC,BUB1B
CTSC,SMAD3
IQCE,TLR4
TLR4,CRIM1
TLR4,TRAJ25
PGGT1BP2,HBA1
LALL,LASP1
C5,LOC402192
C5AR2,TLR8
KLK2,CD274
WTAP,LOC107963947
VNN1,TFPI2
TP63,H2BC21
CALR,KRT81
SRMS,TEK
LOC115945158,TEK
HAND1,MTCYBP44
FASLG,TMED5
GPC3,ELK3
PVT1,ACOX1
PVT1,MIR1302-3
PLPPR4,MIR214
SNORA71D,HABP2
HDAC4,CHI3L1
LAMP3,EIF4H
SLC7A5,ELF4
KHDRBS1,LOC113174977
KLRD1,IBD4
TM7SF2,KLRD1
RN7SKP241,KLRD1
TRBV18,LITAF
SEMA5A,AHR
NR0B2,KRT81
CASP9,GLRX
GDF15,MTCO1P42
NFAT5,CTLA4
ADAM7,CEACAM3
ADAM7,YUHAL
ADAM7,RPS15AP28
USP14,MBTPS2
VIPR2,ENPEP
SORD,NFE2L2
SH3BGRL,NFE2L2
SLC1A2,MTOR
EIF6,GSTT1
VPS51,KCNC3
LOC653071,EPHX1
TTR,PPP2R3A
LOC111429606,LASP1
LASP1,GALNT1
SNAI1,SAA3P
TFPI,PRKRA
PTPN11,ST13P1
LOC112267936,AHR
DNAJC8,TLR4
TAF5,TLR4
TLR4,RPL31P47
RAPGEF3,ENO2
KISS1,IBD4
RN7SL656P,KLRD1
KLRD1,DEFA6
RPS27,MEN1
TRAF6,SNORD114-9
TNXB,PCSK6
MMADHC,H3C7
MMADHC,BOLA1
MORF4L1,PVR
RFTN1,HLA-DRB1
HLA-DRB1,ZDHHC8
LAMP3,ENC1
SERPINE1,SPANXN3
SERPINE1,IGKV1-27
USP14,MNT
MMP9,DGKQ
CX3CR1,NT5C
SNRPF,CEACAM1
LOC111365190,CEACAM1
ADAM7,CHI3L1
BAG6,MTCO3P21
PNPLA6,KHDRBS1
KHDRBS1,MIR548A3
CNTN6,DAPK1
VHL,PVT1
COMT,TFIP11
GDF15,LOC728424
TTR,MFSD10
IGHVIII-67-2,CTSC
RAB11FIP5,CTSC
USP14,MAD1L1
KISS1,DEFA6
CLCN4,CD74
OFD1P17,KLRD1
CLIC3,KLRD1
NAP1L1,KLRD1
LASP1,KRT7
MIR183,RPS2P10
ZEB1,HNF1B
SNORD3B-1,TEK
SLC26A1,TEK
LOC110121207,TEK
RNU1-70P,TEK
MOV10,SNORA7B
MPO,IFNLR1
MPO,SHISA5
TRBV26,MPO
MTND6P32,MPO
PRKN,MPO
TXN,LOC110120726
YAP1,MIR218-2
LDHBP2,CX3CR1
MBTPS1,SNORD113-8
KIF13B,ASCL2
SH3BGRL,ASCL2
PBX3,MIR136
TSHRL1,PBX3
RNU1-28P,TLR4
MYEOV,TLR4
MIR21,OR2A41P
GANAB,PLA1A
LITAF,SEPTIN14P2
HAND1,STAT2
HAND1,PRKCQ
MTCO1P38,TERC
TERC,ZBTB7A
PRC1,AHR
TNNC2,AHR
MMADHC,PELP1
MMADHC,H2BC6
CAV1,REG1B
OR10H2,LOXL2
TTN,PTPN11
ADAM7,PFDN6
ADAM7,RNU6-836P
ADAM7,ITPA
NT5E,COMMD10
H4C8,NT5E
LOC110120664,FUS
FUS,MIR516B2
COMT,SNORD115-2
ZEB1,KRT9
MTATP6P12,GSTT1
LOC109648314,TLR8
ARHGEF26,NFE2L2
MUC12,HLA-DRB1
PKD2L1,KLRD1
TAF9,KLRD1
YIPF3,CASP9
TOR1B,EFTUD2
TNFSF11,OFD1
TRNR,LASP1
BAZ1B,VPS51
KHDRBS1,BTN3A3
KHDRBS1,OR2X1P
CEACAM1,GPER1
CILD4,ENPEP
WNT9B,AHR
ID1,MIR145
MGC34796,AKT1
SNAP23,EPHX1
CYB561D2,HLA-DRB1
COMT,DPP6
NDST3,KMT2A
NDST3,DKC1
ADAM7,LOC112268080
TRBJ2-2P,EFTUD2
TNFRSF1B,ATP5F1AP2
MED12,CTLA4
FEB1,CTLA4
TNF,RACGAP1
PDE4A,HLA-DRB1
SNORA60,CD274
PNPLA6,UGT2B28
LAMP3,CLEC10A
BAG6,USP25
CCNG1,CRIM1
TTR,MKRN3
SNAI1,PICALM
SNAI1,REST
SNAI1,FRA10E
MMADHC,TOP1P1
LY96,DAPK1
TRA-AGC16-1,ENPEP
MIR21,FRA14B
ZNF732,MIR21
CCL20,IGLV9-49
AHR,DECR1
PVR,MIR551B
NFKB1,GOLGA8CP
HDAC4,LOC107986949
PCSK6,KLK9
SRY,LMO2
TBC1D7-LOC100130357,CEACAM1
OSGIN2,ZEB1
LATS1,MOV10
TRBV5-1,SIRT3
TNFRSF1A,FRA9A
TYR,MBTPS1
TXN,FOXD4L6
CCL21,EPHX1
COMT,DPP4
TFPI2,TRK-CTT8-1
TFPI2,PPIL1
GANAB,CD302
COL4A6,ACTN4
SMC4,ACTN4
BECN1,LOC107987358
CETN2,KLRD1
IGDCC3,KLRD1
TSPAN7,KLRD1
CTSC,SNORA70I
KLRD1,KIR2DL4
WASH7P,DOCK1
ADAM7,LOC110120601
GPR78,NT5E
MIR155,NTM
ADGRA2,EIF2S3
CAV1,PLA1A
GSTA1,AMBP
USP14,OR51A4
TXN,PLCB2
MYH6,FABP4
TERC,ANKFY1
LOC112469016,CEACAM1
ARHGAP32,CX3CR1
HAND1,CAT
HAND1,CRYBB1
PTPRF,LRP6
MMADHC,ACTBP7
DLK1,ALG5
LOC110121195,MEN1
ACP2,MEN1
MGST1,MEN1
LOC110121360,EPHX1
ENPEP,IGKV2-24
ZNF112,DKC1
SNORD65B,BSG
LCN2,MIR767
LCN2,MRPS18C
RAPGEF4,TFPI2
RAB8A,DAPK1
SOD2,OR4A44P
LBR,LASP1
KISS1,KIR2DL4
NR0B2,PSMD10
MIR21,DUSP8P2
LOC110121159,MIR21
GNG7,DDB1
TNFSF11,UCHL3
TNFSF11,RPSAP14
TNFSF11,ALOX12B
KDM5C,PPP2R3A
MIR27B,GTF2A2
CORO2B,HLA-DRB1
HLA-DRB1,FRA6D
HLA-DRB1,KCTD3
PKIB,CD274
CTSC,CDC23
MTCYBP16,TLR8
WBP1LP11,TLR8
MTREX,PTPN11
LOC111875832,PTPN11
SHBG,MGC34796
CAV1,TCF7L2
GRIK5,CX3CR1
USP14,KCNK4
SRM,ENPEP
SNX18P23,ENPEP
BAG6,C5AR1
MIR219A1,GLUL
PKDREJ,EPHX1
TTR,SEC22C
ADGRE5,MIOS
LAMTOR5,MBTPS1
H2BC16P,AIM2
KHDRBS1,RNA28SN3
KHDRBS1,MGC70870
CAV2,KLRD1
UPK1B,KLRD1
CTSC,ADAM15
GDF15,LOC110120743
MIR29A,UBE2J1
CHRNE,MIR30A
DCAF13,LILRB5
SOD2,UBE4A
SRP14,DUSP5
NOMO1,TLR4
LOC107963949,TLR4
TNFSF14,MBTPS1
KATNB1,MEN1
PKN1,MEN1
PLAT,MEN1
CTSC,MTND4LP21
ADAM9,IBD6
CHRNA2,ADAM9
COX6CP1,ENPEP
TNF,CLEC2D
VEGFA,STOML2
TNFSF11,NOB1
SCARF1,PVR
SDHB,PVR
PVR,ETF1
PZP,PDE1B
C3,UBE2D2
DKKL1,PCSK6
BAG2,LITAF
PTK2,ALDH7A1P2
ALDH7A1P2,MIR204
HDAC4,LOC440570
SIPA1,MIR21
TAF13,PVT1
FRA16B,TRAF6
HIP1R,KLRD1
KLRD1,CTSZ
TFPI2,RNU6-1285P
