L1,L2,L3,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Saa2,,,Oxtr,,,4524,DEVCOMLR:10090:7FDECDC8A842,mouse_development_LR004062,SAA2,OXTR,SAA2>>OXTR,simple,1,1,SAA2>>OXTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Sstr1,,,4525,DEVCOMLR:10090:8ED645741A3B,mouse_development_LR004063,SAA1,SSTR1,SAA1>>SSTR1,simple,1,1,SAA1>>SSTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Sstr1,,,4526,DEVCOMLR:10090:DA62BFC1A8F5,mouse_development_LR004064,SAA2,SSTR1,SAA2>>SSTR1,simple,1,1,SAA2>>SSTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Sstr2,,,4527,DEVCOMLR:10090:BCBC7E84D8AB,mouse_development_LR004065,SAA1,SSTR2,SAA1>>SSTR2,simple,1,1,SAA1>>SSTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Sstr2,,,4528,DEVCOMLR:10090:EE54690736FB,mouse_development_LR004066,SAA2,SSTR2,SAA2>>SSTR2,simple,1,1,SAA2>>SSTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Htr1f,,,4529,DEVCOMLR:10090:4C4DB704520B,mouse_development_LR004067,SAA1,HTR1F,SAA1>>HTR1F,simple,1,1,SAA1>>HTR1F,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Htr1f,,,4530,DEVCOMLR:10090:16066F1CA06F,mouse_development_LR004068,SAA2,HTR1F,SAA2>>HTR1F,simple,1,1,SAA2>>HTR1F,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Gnrhr,,,4531,DEVCOMLR:10090:379CD1AD461D,mouse_development_LR004069,SAA1,GNRHR,SAA1>>GNRHR,simple,1,1,SAA1>>GNRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Gnrhr,,,4532,DEVCOMLR:10090:0988B721999F,mouse_development_LR004070,SAA2,GNRHR,SAA2>>GNRHR,simple,1,1,SAA2>>GNRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Ntsr1,,,4533,DEVCOMLR:10090:9DFA5B2E735B,mouse_development_LR004071,SAA1,NTSR1,SAA1>>NTSR1,simple,1,1,SAA1>>NTSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Ntsr1,,,4534,DEVCOMLR:10090:203DB66ABC08,mouse_development_LR004072,SAA2,NTSR1,SAA2>>NTSR1,simple,1,1,SAA2>>NTSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Sstr4,,,4535,DEVCOMLR:10090:37D1278E312A,mouse_development_LR004073,SAA1,SSTR4,SAA1>>SSTR4,simple,1,1,SAA1>>SSTR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Sstr4,,,4536,DEVCOMLR:10090:809CBCD7D64C,mouse_development_LR004074,SAA2,SSTR4,SAA2>>SSTR4,simple,1,1,SAA2>>SSTR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Cckar,,,4537,DEVCOMLR:10090:8F3B8C520A9D,mouse_development_LR004075,SAA1,CCKAR,SAA1>>CCKAR,simple,1,1,SAA1>>CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Cckar,,,4538,DEVCOMLR:10090:931E4728471E,mouse_development_LR004076,SAA2,CCKAR,SAA2>>CCKAR,simple,1,1,SAA2>>CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Cckbr,,,4539,DEVCOMLR:10090:B24E1899788D,mouse_development_LR004077,SAA1,CCKBR,SAA1>>CCKBR,simple,1,1,SAA1>>CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Cckbr,,,4540,DEVCOMLR:10090:9A3BB9D89F7B,mouse_development_LR004078,SAA2,CCKBR,SAA2>>CCKBR,simple,1,1,SAA2>>CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Ccr1,,,4541,DEVCOMLR:10090:E8C793B26D18,mouse_development_LR004079,SAA1,CCR1,SAA1>>CCR1,simple,1,1,SAA1>>CCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Ccr1,,,4542,DEVCOMLR:10090:F6EA98F4448C,mouse_development_LR004080,SAA2,CCR1,SAA2>>CCR1,simple,1,1,SAA2>>CCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Ccr7,,,4543,DEVCOMLR:10090:C5FDCC282EF2,mouse_development_LR004081,SAA1,CCR7,SAA1>>CCR7,simple,1,1,SAA1>>CCR7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Ccr7,,,4544,DEVCOMLR:10090:EB00700D0902,mouse_development_LR004082,SAA2,CCR7,SAA2>>CCR7,simple,1,1,SAA2>>CCR7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Cxcr5,,,4545,DEVCOMLR:10090:12D749446A2E,mouse_development_LR004083,SAA1,CXCR5,SAA1>>CXCR5,simple,1,1,SAA1>>CXCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Cxcr5,,,4546,DEVCOMLR:10090:E23D56EB03AA,mouse_development_LR004084,SAA2,CXCR5,SAA2>>CXCR5,simple,1,1,SAA2>>CXCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Sstr3,,,4547,DEVCOMLR:10090:393072A85A1D,mouse_development_LR004085,SAA1,SSTR3,SAA1>>SSTR3,simple,1,1,SAA1>>SSTR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Sstr3,,,4548,DEVCOMLR:10090:027287BA8F81,mouse_development_LR004086,SAA2,SSTR3,SAA2>>SSTR3,simple,1,1,SAA2>>SSTR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Trhr,,,4549,DEVCOMLR:10090:39AA53E5ABAB,mouse_development_LR004087,SAA1,TRHR,SAA1>>TRHR,simple,1,1,SAA1>>TRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Trhr,,,4550,DEVCOMLR:10090:EFA911C9EE78,mouse_development_LR004088,SAA2,TRHR,SAA2>>TRHR,simple,1,1,SAA2>>TRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Sstr5,,,4551,DEVCOMLR:10090:6331EAE0330A,mouse_development_LR004089,SAA1,SSTR5,SAA1>>SSTR5,simple,1,1,SAA1>>SSTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Sstr5,,,4552,DEVCOMLR:10090:7E58DE0AEA78,mouse_development_LR004090,SAA2,SSTR5,SAA2>>SSTR5,simple,1,1,SAA2>>SSTR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Hrh1,,,4553,DEVCOMLR:10090:6F02A0468B9A,mouse_development_LR004091,SAA1,HRH1,SAA1>>HRH1,simple,1,1,SAA1>>HRH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Hrh1,,,4554,DEVCOMLR:10090:B6610E8CEDEF,mouse_development_LR004092,SAA2,HRH1,SAA2>>HRH1,simple,1,1,SAA2>>HRH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Oprm1,,,4555,DEVCOMLR:10090:5DBB98FFB9FA,mouse_development_LR004093,SAA1,OPRM1,SAA1>>OPRM1,simple,1,1,SAA1>>OPRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Oprm1,,,4556,DEVCOMLR:10090:9478F66564F4,mouse_development_LR004094,SAA2,OPRM1,SAA2>>OPRM1,simple,1,1,SAA2>>OPRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Aplnr,,,4557,DEVCOMLR:10090:87A521DFD4E5,mouse_development_LR004095,SAA1,APLNR,SAA1>>APLNR,simple,1,1,SAA1>>APLNR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Aplnr,,,4558,DEVCOMLR:10090:1253CD094AED,mouse_development_LR004096,SAA2,APLNR,SAA2>>APLNR,simple,1,1,SAA2>>APLNR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Avpr1a,,,4559,DEVCOMLR:10090:E777C187B9E2,mouse_development_LR004097,SAA1,AVPR1A,SAA1>>AVPR1A,simple,1,1,SAA1>>AVPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Avpr1a,,,4560,DEVCOMLR:10090:6223B11EF94B,mouse_development_LR004098,SAA2,AVPR1A,SAA2>>AVPR1A,simple,1,1,SAA2>>AVPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Oprd1,,,4561,DEVCOMLR:10090:ECC62ADC7A23,mouse_development_LR004099,SAA1,OPRD1,SAA1>>OPRD1,simple,1,1,SAA1>>OPRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Oprd1,,,4562,DEVCOMLR:10090:A575AD3738E1,mouse_development_LR004100,SAA2,OPRD1,SAA2>>OPRD1,simple,1,1,SAA2>>OPRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Oprk1,,,4563,DEVCOMLR:10090:E041686D3CD3,mouse_development_LR004101,SAA1,OPRK1,SAA1>>OPRK1,simple,1,1,SAA1>>OPRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Oprk1,,,4564,DEVCOMLR:10090:D132EF237D34,mouse_development_LR004102,SAA2,OPRK1,SAA2>>OPRK1,simple,1,1,SAA2>>OPRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Oprl1,,,4565,DEVCOMLR:10090:C43570BB6F65,mouse_development_LR004103,SAA1,OPRL1,SAA1>>OPRL1,simple,1,1,SAA1>>OPRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Oprl1,,,4566,DEVCOMLR:10090:2F9A8EED6B10,mouse_development_LR004104,SAA2,OPRL1,SAA2>>OPRL1,simple,1,1,SAA2>>OPRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Htr2b,,,4567,DEVCOMLR:10090:049CB29250C2,mouse_development_LR004105,SAA1,HTR2B,SAA1>>HTR2B,simple,1,1,SAA1>>HTR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Htr2b,,,4568,DEVCOMLR:10090:DC5EE42B802C,mouse_development_LR004106,SAA2,HTR2B,SAA2>>HTR2B,simple,1,1,SAA2>>HTR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Ccr2,,,4569,DEVCOMLR:10090:063E89B36DA0,mouse_development_LR004107,SAA1,CCR2,SAA1>>CCR2,simple,1,1,SAA1>>CCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Ccr2,,,4570,DEVCOMLR:10090:9A81F2C021D0,mouse_development_LR004108,SAA2,CCR2,SAA2>>CCR2,simple,1,1,SAA2>>CCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Ccr10,,,4571,DEVCOMLR:10090:8A6FF00668EF,mouse_development_LR004109,SAA1,CCR10,SAA1>>CCR10,simple,1,1,SAA1>>CCR10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Ccr10,,,4572,DEVCOMLR:10090:132907C32B19,mouse_development_LR004110,SAA2,CCR10,SAA2>>CCR10,simple,1,1,SAA2>>CCR10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Xcr1,,,4573,DEVCOMLR:10090:45C975041501,mouse_development_LR004111,SAA1,XCR1,SAA1>>XCR1,simple,1,1,SAA1>>XCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Xcr1,,,4574,DEVCOMLR:10090:5538593EA2A8,mouse_development_LR004112,SAA2,XCR1,SAA2>>XCR1,simple,1,1,SAA2>>XCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Bdkrb1,,,4575,DEVCOMLR:10090:EB0FAA42DED5,mouse_development_LR004113,SAA1,BDKRB1,SAA1>>BDKRB1,simple,1,1,SAA1>>BDKRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Bdkrb1,,,4576,DEVCOMLR:10090:BD25D9CA9F5B,mouse_development_LR004114,SAA2,BDKRB1,SAA2>>BDKRB1,simple,1,1,SAA2>>BDKRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Galr1,,,4577,DEVCOMLR:10090:35EB4B5D2CA5,mouse_development_LR004115,SAA1,GALR1,SAA1>>GALR1,simple,1,1,SAA1>>GALR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Galr1,,,4578,DEVCOMLR:10090:ECFE6C9ED9BB,mouse_development_LR004116,SAA2,GALR1,SAA2>>GALR1,simple,1,1,SAA2>>GALR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Gcgr,,,4579,DEVCOMLR:10090:6026416F69D9,mouse_development_LR004117,SAA1,GCGR,SAA1>>GCGR,simple,1,1,SAA1>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Gcgr,,,4580,DEVCOMLR:10090:8CE629B291A1,mouse_development_LR004118,SAA2,GCGR,SAA2>>GCGR,simple,1,1,SAA2>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
