L1,R1,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
AC093995.2,Igflr1,3283,DEVCOMLR:10116:D99381DF852D,rat_development_LR003283,AC093995.2,IGFLR1,AC093995.2>>IGFLR1,simple,1,1,AC093995.2>>IGFLR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21454693,21454693,21454693,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Igfbp4,Lrp6,3284,DEVCOMLR:10116:6E150FBB7BFD,rat_development_LR003284,IGFBP4,LRP6,IGFBP4>>LRP6,simple,1,1,IGFBP4>>LRP6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18528331,18528331,18528331,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Igfbp4,Fzd8,3285,DEVCOMLR:10116:243074168966,rat_development_LR003285,IGFBP4,FZD8,IGFBP4>>FZD8,simple,1,1,IGFBP4>>FZD8,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18528331,18528331,18528331,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Igf2,Insr,3286,DEVCOMLR:10116:226CE08A2988,rat_development_LR003286,IGF2,INSR,IGF2>>INSR,simple,1,1,IGF2>>INSR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9281335,9281335,9281335,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Igf2,Igf1r,3287,DEVCOMLR:10116:C8533B5E4C1E,rat_development_LR003287,IGF2,IGF1R,IGF2>>IGF1R,simple,1,1,IGF2>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35304516,35304516,35304516,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ifnl3,Il10rb,3288,DEVCOMLR:10116:A1EC149A3562,rat_development_LR003288,IFNL3,IL10RB,IFNL3>>IL10RB,simple,1,1,IFNL3>>IL10RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12469119;28329704,12469119;28329704,12469119;28329704,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ifnl3,Ifnlr1,3289,DEVCOMLR:10116:E0949CF3615D,rat_development_LR003289,IFNL3,IFNLR1,IFNL3>>IFNLR1,simple,1,1,IFNL3>>IFNLR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28329704,28329704,28329704,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ifnl1,Il10rb,3290,DEVCOMLR:10116:19E79ED8A090,rat_development_LR003290,IFNL1,IL10RB,IFNL1>>IL10RB,simple,1,1,IFNL1>>IL10RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12469119,12469119,12469119,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ifnl1,Ifnlr1,3291,DEVCOMLR:10116:9BEF46EE9D72,rat_development_LR003291,IFNL1,IFNLR1,IFNL1>>IFNLR1,simple,1,1,IFNL1>>IFNLR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12469119,12469119,12469119,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ifng,Ifngr1,3292,DEVCOMLR:10116:DA85AEFDD66A,rat_development_LR003292,IFNG,IFNGR1,IFNG>>IFNGR1,simple,1,1,IFNG>>IFNGR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10811850;10986460;11250200;12165521,10811850;10986460;11250200;12165521,10811850;10986460;11250200;12165521,4,4,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il15,Il2rg,3293,DEVCOMLR:10116:D004391E5C68,rat_development_LR003293,IL15,IL2RG,IL15>>IL2RG,simple,1,1,IL15>>IL2RG,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8568232,8568232,8568232,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il15,Il2rb,3294,DEVCOMLR:10116:69EE36334808,rat_development_LR003294,IL15,IL2RB,IL15>>IL2RB,simple,1,1,IL15>>IL2RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8026467,8026467,8026467,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il15,Il15ra,3295,DEVCOMLR:10116:E9B701F71AA3,rat_development_LR003295,IL15,IL15RA,IL15>>IL15RA,simple,1,1,IL15>>IL15RA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15265897,15265897,15265897,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il13,Il4r,3296,DEVCOMLR:10116:7859E75BD470,rat_development_LR003296,IL13,IL4R,IL13>>IL4R,simple,1,1,IL13>>IL4R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11709756,11709756,11709756,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il13,Il2rg,3297,DEVCOMLR:10116:D206137ADD4D,rat_development_LR003297,IL13,IL2RG,IL13>>IL2RG,simple,1,1,IL13>>IL2RG,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8920992,8920992,8920992,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il13,Il13ra2,3298,DEVCOMLR:10116:B6ACCB24B94E,rat_development_LR003298,IL13,IL13RA2,IL13>>IL13RA2,simple,1,1,IL13>>IL13RA2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20223216,20223216,20223216,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il13,Il13ra1,3299,DEVCOMLR:10116:7A135DE753E8,rat_development_LR003299,IL13,IL13RA1,IL13>>IL13RA1,simple,1,1,IL13>>IL13RA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11278629,11278629,11278629,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il12b,Il12rb2,3300,DEVCOMLR:10116:985B7E5EC24F,rat_development_LR003300,IL12B,IL12RB2,IL12B>>IL12RB2,simple,1,1,IL12B>>IL12RB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9498755;11086056,9498755;11086056,9498755;11086056,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il12b,Il12rb1,3301,DEVCOMLR:10116:6CDBF960B582,rat_development_LR003301,IL12B,IL12RB1,IL12B>>IL12RB1,simple,1,1,IL12B>>IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7843232;29287995,7843232;29287995,7843232;29287995,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il12a,Il12rb2,3302,DEVCOMLR:10116:5DE4525C0AA3,rat_development_LR003302,IL12A,IL12RB2,IL12A>>IL12RB2,simple,1,1,IL12A>>IL12RB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8943050;22306691,8943050;22306691,8943050;22306691,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il12a,Il12rb1,3303,DEVCOMLR:10116:F92400C3CFF6,rat_development_LR003303,IL12A,IL12RB1,IL12A>>IL12RB1,simple,1,1,IL12A>>IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11086056,11086056,11086056,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il11,Il6st,3304,DEVCOMLR:10116:31E606ABF368,rat_development_LR003304,IL11,IL6ST,IL11>>IL6ST,simple,1,1,IL11>>IL6ST,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7957045;10948192,7957045;10948192,7957045;10948192,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il11,Il11ra1,3305,DEVCOMLR:10116:A3CBA19A6F46,rat_development_LR003305,IL11,IL11RA1,IL11>>IL11RA1,simple,1,1,IL11>>IL11RA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7670098;7957045;10504396;10948192;34108253,7670098;7957045;10504396;10948192;34108253,7670098;7957045;10504396;10948192;34108253,5,5,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il10,Il10rb,3306,DEVCOMLR:10116:D6B71B027B06,rat_development_LR003306,IL10,IL10RB,IL10>>IL10RB,simple,1,1,IL10>>IL10RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9312047,9312047,9312047,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il10,Il10ra,3307,DEVCOMLR:10116:AD4E087E4125,rat_development_LR003307,IL10,IL10RA,IL10>>IL10RA,simple,1,1,IL10>>IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7759550;8248239;10231374;11485736;11717514,7759550;8248239;10231374;11485736;11717514,7759550;8248239;10231374;11485736;11717514,5,5,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Ihh,Ptch2,3308,DEVCOMLR:10116:BA16D4FD69F8,rat_development_LR003308,IHH,PTCH2,IHH>>PTCH2,simple,1,1,IHH>>PTCH2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9811851,9811851,9811851,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1b,Il1rap,3309,DEVCOMLR:10116:B0ED44A1F102,rat_development_LR003309,IL1B,IL1RAP,IL1B>>IL1RAP,simple,1,1,IL1B>>IL1RAP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9820540;11418113,9820540;11418113,9820540;11418113,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1b,Il1r2,3310,DEVCOMLR:10116:4066AE52EB57,rat_development_LR003310,IL1B,IL1R2,IL1B>>IL1R2,simple,1,1,IL1B>>IL1R2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7878046,7878046,7878046,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1b,Il1r1,3311,DEVCOMLR:10116:141F3425C8CC,rat_development_LR003311,IL1B,IL1R1,IL1B>>IL1R1,simple,1,1,IL1B>>IL1R1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9062193;9820540,9062193;9820540,9062193;9820540,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1a,Il1rap,3312,DEVCOMLR:10116:59B56960F39A,rat_development_LR003312,IL1A,IL1RAP,IL1A>>IL1RAP,simple,1,1,IL1A>>IL1RAP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9820540,9820540,9820540,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1a,Il1r2,3313,DEVCOMLR:10116:9F7E02837B2C,rat_development_LR003313,IL1A,IL1R2,IL1A>>IL1R2,simple,1,1,IL1A>>IL1R2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7878046,7878046,7878046,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il1a,Il1r1,3314,DEVCOMLR:10116:A1454E97E517,rat_development_LR003314,IL1A,IL1R1,IL1A>>IL1R1,simple,1,1,IL1A>>IL1R1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,2946959,2946959,2946959,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il19,Il20rb,3315,DEVCOMLR:10116:43BABFA5F272,rat_development_LR003315,IL19,IL20RB,IL19>>IL20RB,simple,1,1,IL19>>IL20RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11564763;12351624,11564763;12351624,11564763;12351624,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il19,Il20ra,3316,DEVCOMLR:10116:109FCD014F27,rat_development_LR003316,IL19,IL20RA,IL19>>IL20RA,simple,1,1,IL19>>IL20RA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11564763;12351624,11564763;12351624,11564763;12351624,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il18,Il18rap,3317,DEVCOMLR:10116:0A087CE82AF4,rat_development_LR003317,IL18,IL18RAP,IL18>>IL18RAP,simple,1,1,IL18>>IL18RAP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25500532,25500532,25500532,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il18,Il18r1,3318,DEVCOMLR:10116:5D8E21AFF846,rat_development_LR003318,IL18,IL18R1,IL18>>IL18R1,simple,1,1,IL18>>IL18R1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9325300;15760905;25500532,9325300;15760905;25500532,9325300;15760905;25500532,3,3,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il18,Cd48,3319,DEVCOMLR:10116:B8641AB1CD6F,rat_development_LR003319,IL18,CD48,IL18>>CD48,simple,1,1,IL18>>CD48,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15760905,15760905,15760905,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il17f,Il17ra,3320,DEVCOMLR:10116:B64A06922890,rat_development_LR003320,IL17F,IL17RA,IL17F>>IL17RA,simple,1,1,IL17F>>IL17RA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18684971,18684971,18684971,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il17b,Il17rb,3321,DEVCOMLR:10116:F16EED0B05CF,rat_development_LR003321,IL17B,IL17RB,IL17B>>IL17RB,simple,1,1,IL17B>>IL17RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10749887,10749887,10749887,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il17a,Il17rc,3322,DEVCOMLR:10116:0CC72B082B20,rat_development_LR003322,IL17A,IL17RC,IL17A>>IL17RC,simple,1,1,IL17A>>IL17RC,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18684971,18684971,18684971,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il17a,Il17ra,3323,DEVCOMLR:10116:606223A48B9D,rat_development_LR003323,IL17A,IL17RA,IL17A>>IL17RA,simple,1,1,IL17A>>IL17RA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9367539;18684971,9367539;18684971,9367539;18684971,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il16,Cd4,3324,DEVCOMLR:10116:958C087C4501,rat_development_LR003324,IL16,CD4,IL16>>CD4,simple,1,1,IL16>>CD4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1851800;10479680,1851800;10479680,1851800;10479680,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il24,Il22ra1,3325,DEVCOMLR:10116:B427A78316C0,rat_development_LR003325,IL24,IL22RA1,IL24>>IL22RA1,simple,1,1,IL24>>IL22RA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11564763;11706020;12351624,11564763;11706020;12351624,11564763;11706020;12351624,3,3,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Il24,Il20rb,3326,DEVCOMLR:10116:38A17914E632,rat_development_LR003326,IL24,IL20RB,IL24>>IL20RB,simple,1,1,IL24>>IL20RB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11564763;11706020;12351624;20061404,11564763;11706020;12351624;20061404,11564763;11706020;12351624;20061404,4,4,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
