L1,L2,R1,R2,R3,R4,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
CXCL13,,CCR6,,,,3315,DEVCOMLR:9544:6C99ACB3D52A,mmulatta_development_LR003280,CXCL13,CCR6,CXCL13>>CCR6,simple,1,1,CXCL13>>CCR6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL13,,CXCR4,,,,3316,DEVCOMLR:9544:A7139BF95B5D,mmulatta_development_LR003281,CXCL13,CXCR4,CXCL13>>CXCR4,simple,1,1,CXCL13>>CXCR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL13,,GRM4,,,,3317,DEVCOMLR:9544:D191B76F2877,mmulatta_development_LR003282,CXCL13,GRM4,CXCL13>>GRM4,simple,1,1,CXCL13>>GRM4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL13,,LPAR1,,,,3318,DEVCOMLR:9544:9D8AE065A5FA,mmulatta_development_LR003283,CXCL13,LPAR1,CXCL13>>LPAR1,simple,1,1,CXCL13>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL13,,LPAR2,,,,3319,DEVCOMLR:9544:4991569993D1,mmulatta_development_LR003284,CXCL13,LPAR2,CXCL13>>LPAR2,simple,1,1,CXCL13>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL13,,HRH3,,,,3320,DEVCOMLR:9544:D2293A2448BF,mmulatta_development_LR003285,CXCL13,HRH3,CXCL13>>HRH3,simple,1,1,CXCL13>>HRH3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
SLIT2,,PTCH1,,,,3321,DEVCOMLR:9544:0D8111408FBA,mmulatta_development_LR003286,SLIT2,PTCH1,SLIT2>>PTCH1,simple,1,1,SLIT2>>PTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
GDF11,,ACVR1C,,,,3322,DEVCOMLR:9544:FB936E9C883D,mmulatta_development_LR003287,GDF11,ACVR1C,GDF11>>ACVR1C,simple,1,1,GDF11>>ACVR1C,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16845371,16845371,16845371,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
UTS2,,NTSR2,,,,3323,DEVCOMLR:9544:A217A4FF63DD,mmulatta_development_LR003288,UTS2,NTSR2,UTS2>>NTSR2,simple,1,1,UTS2>>NTSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,TACR2,,,,3324,DEVCOMLR:9544:346C343CAE9E,mmulatta_development_LR003289,UTS2,TACR2,UTS2>>TACR2,simple,1,1,UTS2>>TACR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,EDNRB,,,,3325,DEVCOMLR:9544:A0F767C76B4F,mmulatta_development_LR003290,UTS2,EDNRB,UTS2>>EDNRB,simple,1,1,UTS2>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,FPR2,,,,3326,DEVCOMLR:9544:8519453CF57F,mmulatta_development_LR003291,UTS2,FPR2,UTS2>>FPR2,simple,1,1,UTS2>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,EDNRA,,,,3327,DEVCOMLR:9544:A3E531595F48,mmulatta_development_LR003292,UTS2,EDNRA,UTS2>>EDNRA,simple,1,1,UTS2>>EDNRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,TACR1,,,,3328,DEVCOMLR:9544:7D292C91D018,mmulatta_development_LR003293,UTS2,TACR1,UTS2>>TACR1,simple,1,1,UTS2>>TACR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,F2R,,,,3329,DEVCOMLR:9544:B657045A3E59,mmulatta_development_LR003294,UTS2,F2R,UTS2>>F2R,simple,1,1,UTS2>>F2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,HTR2A,,,,3330,DEVCOMLR:9544:00979B5B9961,mmulatta_development_LR003295,UTS2,HTR2A,UTS2>>HTR2A,simple,1,1,UTS2>>HTR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,HTR2C,,,,3331,DEVCOMLR:9544:0D881060F881,mmulatta_development_LR003296,UTS2,HTR2C,UTS2>>HTR2C,simple,1,1,UTS2>>HTR2C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NMBR,,,,3332,DEVCOMLR:9544:2FD5EC124858,mmulatta_development_LR003297,UTS2,NMBR,UTS2>>NMBR,simple,1,1,UTS2>>NMBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,TACR3,,,,3333,DEVCOMLR:9544:EA42E707C9DB,mmulatta_development_LR003298,UTS2,TACR3,UTS2>>TACR3,simple,1,1,UTS2>>TACR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,BDKRB2,,,,3334,DEVCOMLR:9544:4A41421C6DDC,mmulatta_development_LR003299,UTS2,BDKRB2,UTS2>>BDKRB2,simple,1,1,UTS2>>BDKRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,GRPR,,,,3335,DEVCOMLR:9544:E70FFF062BF3,mmulatta_development_LR003300,UTS2,GRPR,UTS2>>GRPR,simple,1,1,UTS2>>GRPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,AGTR1,,,,3336,DEVCOMLR:9544:142A5F242E69,mmulatta_development_LR003301,UTS2,AGTR1,UTS2>>AGTR1,simple,1,1,UTS2>>AGTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,OXTR,,,,3337,DEVCOMLR:9544:55FCF442C358,mmulatta_development_LR003302,UTS2,OXTR,UTS2>>OXTR,simple,1,1,UTS2>>OXTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,GNRHR,,,,3338,DEVCOMLR:9544:4E4CB437FEFA,mmulatta_development_LR003303,UTS2,GNRHR,UTS2>>GNRHR,simple,1,1,UTS2>>GNRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NTSR1,,,,3339,DEVCOMLR:9544:6D1BF681DB39,mmulatta_development_LR003304,UTS2,NTSR1,UTS2>>NTSR1,simple,1,1,UTS2>>NTSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,CCKAR,,,,3340,DEVCOMLR:9544:514A4F1387FB,mmulatta_development_LR003305,UTS2,CCKAR,UTS2>>CCKAR,simple,1,1,UTS2>>CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,CCKBR,,,,3341,DEVCOMLR:9544:17983786EB5B,mmulatta_development_LR003306,UTS2,CCKBR,UTS2>>CCKBR,simple,1,1,UTS2>>CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,TRHR,,,,3342,DEVCOMLR:9544:B47C3FB2774A,mmulatta_development_LR003307,UTS2,TRHR,UTS2>>TRHR,simple,1,1,UTS2>>TRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,HRH1,,,,3343,DEVCOMLR:9544:D5B588CC272C,mmulatta_development_LR003308,UTS2,HRH1,UTS2>>HRH1,simple,1,1,UTS2>>HRH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,AVPR1A,,,,3344,DEVCOMLR:9544:094600C1EC33,mmulatta_development_LR003309,UTS2,AVPR1A,UTS2>>AVPR1A,simple,1,1,UTS2>>AVPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,HTR2B,,,,3345,DEVCOMLR:9544:D54C99780C4A,mmulatta_development_LR003310,UTS2,HTR2B,UTS2>>HTR2B,simple,1,1,UTS2>>HTR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,XCR1,,,,3346,DEVCOMLR:9544:A65820886DB2,mmulatta_development_LR003311,UTS2,XCR1,UTS2>>XCR1,simple,1,1,UTS2>>XCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,GCGR,,,,3347,DEVCOMLR:9544:A16C92172C84,mmulatta_development_LR003312,UTS2,GCGR,UTS2>>GCGR,simple,1,1,UTS2>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,AVPR1B,,,,3348,DEVCOMLR:9544:FA363D5B9587,mmulatta_development_LR003313,UTS2,AVPR1B,UTS2>>AVPR1B,simple,1,1,UTS2>>AVPR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,F2RL1,,,,3349,DEVCOMLR:9544:53E11D72371E,mmulatta_development_LR003314,UTS2,F2RL1,UTS2>>F2RL1,simple,1,1,UTS2>>F2RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NPSR1,,,,3350,DEVCOMLR:9544:2A703B5DB2F4,mmulatta_development_LR003315,UTS2,NPSR1,UTS2>>NPSR1,simple,1,1,UTS2>>NPSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,PROKR2,,,,3351,DEVCOMLR:9544:A934F76B84AD,mmulatta_development_LR003316,UTS2,PROKR2,UTS2>>PROKR2,simple,1,1,UTS2>>PROKR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,PROKR1,,,,3352,DEVCOMLR:9544:970694FEC7F5,mmulatta_development_LR003317,UTS2,PROKR1,UTS2>>PROKR1,simple,1,1,UTS2>>PROKR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,LPAR1,,,,3353,DEVCOMLR:9544:539C0F990C74,mmulatta_development_LR003318,UTS2,LPAR1,UTS2>>LPAR1,simple,1,1,UTS2>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,GHSR,,,,3354,DEVCOMLR:9544:561EE53FCFF7,mmulatta_development_LR003319,UTS2,GHSR,UTS2>>GHSR,simple,1,1,UTS2>>GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,KISS1R,,,,3355,DEVCOMLR:9544:B7E277EB8350,mmulatta_development_LR003320,UTS2,KISS1R,UTS2>>KISS1R,simple,1,1,UTS2>>KISS1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,QRFPR,,,,3356,DEVCOMLR:9544:01B29DD74D0F,mmulatta_development_LR003321,UTS2,QRFPR,UTS2>>QRFPR,simple,1,1,UTS2>>QRFPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,F2RL3,,,,3357,DEVCOMLR:9544:FD5AE28F1931,mmulatta_development_LR003322,UTS2,F2RL3,UTS2>>F2RL3,simple,1,1,UTS2>>F2RL3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,LPAR4,,,,3358,DEVCOMLR:9544:15134A203384,mmulatta_development_LR003323,UTS2,LPAR4,UTS2>>LPAR4,simple,1,1,UTS2>>LPAR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,MCHR1,,,,3359,DEVCOMLR:9544:C2A77091FCA8,mmulatta_development_LR003324,UTS2,MCHR1,UTS2>>MCHR1,simple,1,1,UTS2>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NMUR2,,,,3360,DEVCOMLR:9544:962F99E3DD69,mmulatta_development_LR003325,UTS2,NMUR2,UTS2>>NMUR2,simple,1,1,UTS2>>NMUR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NPFFR1,,,,3361,DEVCOMLR:9544:770FF61C90EF,mmulatta_development_LR003326,UTS2,NPFFR1,UTS2>>NPFFR1,simple,1,1,UTS2>>NPFFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NMUR1,,,,3362,DEVCOMLR:9544:B6CE0F1FE338,mmulatta_development_LR003327,UTS2,NMUR1,UTS2>>NMUR1,simple,1,1,UTS2>>NMUR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,LPAR2,,,,3363,DEVCOMLR:9544:0E1C864771AC,mmulatta_development_LR003328,UTS2,LPAR2,UTS2>>LPAR2,simple,1,1,UTS2>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
UTS2,,NPFFR2,,,,3364,DEVCOMLR:9544:D088AB88A293,mmulatta_development_LR003329,UTS2,NPFFR2,UTS2>>NPFFR2,simple,1,1,UTS2>>NPFFR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
NTN1,,ITGB4,,,,3365,DEVCOMLR:9544:112BCB28E826,mmulatta_development_LR003330,NTN1,ITGB4,NTN1>>ITGB4,simple,1,1,NTN1>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
NTN1,,ITGA6,,,,3366,DEVCOMLR:9544:E39CB53AAF22,mmulatta_development_LR003331,NTN1,ITGA6,NTN1>>ITGA6,simple,1,1,NTN1>>ITGA6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
NTN1,,ACVR1B,,,,3367,DEVCOMLR:9544:66FF67A32E1B,mmulatta_development_LR003332,NTN1,ACVR1B,NTN1>>ACVR1B,simple,1,1,NTN1>>ACVR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
NTN1,,TGFBR1,,,,3368,DEVCOMLR:9544:C668287272BC,mmulatta_development_LR003333,NTN1,TGFBR1,NTN1>>TGFBR1,simple,1,1,NTN1>>TGFBR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
