L1,R1,R2,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
PTPRM,PTPRS,,905,DEVCOMLR:9940:A2D59F2D182B,sheep_development_LR000905,PTPRM,PTPRS,PTPRM>>PTPRS,simple,1,1,PTPRM>>PTPRS,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
PTPRC,CD44,,906,DEVCOMLR:9940:3AAFC5AFEE9F,sheep_development_LR000906,PTPRC,CD44,PTPRC>>CD44,simple,1,1,PTPRC>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LOC616254,CD44,,907,DEVCOMLR:9940:074DDC4B21BD,sheep_development_LR000907,LOC616254,CD44,LOC616254>>CD44,simple,1,1,LOC616254>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LOC100140873,CD44,,908,DEVCOMLR:9940:84CDFEC3C669,sheep_development_LR000908,LOC100140873,CD44,LOC100140873>>CD44,simple,1,1,LOC100140873>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
CDH1,MET,,909,DEVCOMLR:9940:9AB207B48EFE,sheep_development_LR000909,CDH1,MET,CDH1>>MET,simple,1,1,CDH1>>MET,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
CDH1,FGFR1,,910,DEVCOMLR:9940:563994E11FF4,sheep_development_LR000910,CDH1,FGFR1,CDH1>>FGFR1,simple,1,1,CDH1>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,26420260,26420260,26420260,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
L1CAM,FGFR1,,911,DEVCOMLR:9940:2F5051B1E491,sheep_development_LR000911,L1CAM,FGFR1,L1CAM>>FGFR1,simple,1,1,L1CAM>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18222703,18222703,18222703,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
ITGA4,TFRC,,912,DEVCOMLR:9940:51B41BB45D29,sheep_development_LR000912,ITGA4,TFRC,ITGA4>>TFRC,simple,1,1,ITGA4>>TFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
VCAM1,TFRC,,913,DEVCOMLR:9940:3F1521C2F611,sheep_development_LR000913,VCAM1,TFRC,VCAM1>>TFRC,simple,1,1,VCAM1>>TFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LOC534578,TFRC,,914,DEVCOMLR:9940:2A38225C9553,sheep_development_LR000914,LOC534578,TFRC,LOC534578>>TFRC,simple,1,1,LOC534578>>TFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
PECAM1,ITGAV,,915,DEVCOMLR:9940:BFA13421E1E2,sheep_development_LR000915,PECAM1,ITGAV,PECAM1>>ITGAV,simple,1,1,PECAM1>>ITGAV,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7542249,7542249,7542249,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
ITGB1,ITGA4,,916,DEVCOMLR:9940:EA1A1F47AD3D,sheep_development_LR000916,ITGB1,ITGA4,ITGB1>>ITGA4,simple,1,1,ITGB1>>ITGA4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB1,ITGA9,,917,DEVCOMLR:9940:C53D01130622,sheep_development_LR000917,ITGB1,ITGA9,ITGB1>>ITGA9,simple,1,1,ITGB1>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGAL,F11R,,918,DEVCOMLR:9940:229327BBC65B,sheep_development_LR000918,ITGAL,F11R,ITGAL>>F11R,simple,1,1,ITGAL>>F11R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,ITGAM,,919,DEVCOMLR:9940:A5FD817A4D81,sheep_development_LR000919,ITGB2,ITGAM,ITGB2>>ITGAM,simple,1,1,ITGB2>>ITGAM,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,ITGAL,,920,DEVCOMLR:9940:B5B3178EC9FE,sheep_development_LR000920,ITGB2,ITGAL,ITGB2>>ITGAL,simple,1,1,ITGB2>>ITGAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,JAM3,,921,DEVCOMLR:9940:383ACB884578,sheep_development_LR000921,ITGB2,JAM3,ITGB2>>JAM3,simple,1,1,ITGB2>>JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,LOC616254,,922,DEVCOMLR:9940:D79C5A63C07C,sheep_development_LR000922,ITGB2,LOC616254,ITGB2>>LOC616254,simple,1,1,ITGB2>>LOC616254,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,LOC100140873,,923,DEVCOMLR:9940:DC1522CCEB16,sheep_development_LR000923,ITGB2,LOC100140873,ITGB2>>LOC100140873,simple,1,1,ITGB2>>LOC100140873,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGAM,JAM3,,924,DEVCOMLR:9940:EDB0DC55F750,sheep_development_LR000924,ITGAM,JAM3,ITGAM>>JAM3,simple,1,1,ITGAM>>JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
PTPRC,ITGAL,,925,DEVCOMLR:9940:1B16167FCC79,sheep_development_LR000925,PTPRC,ITGAL,PTPRC>>ITGAL,simple,1,1,PTPRC>>ITGAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
CDH1,CDH3,,926,DEVCOMLR:9940:EDFD2640EA0E,sheep_development_LR000926,CDH1,CDH3,CDH1>>CDH3,simple,1,1,CDH1>>CDH3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
L1CAM,CNTN2,,927,DEVCOMLR:9940:854442A94AFC,sheep_development_LR000927,L1CAM,CNTN2,L1CAM>>CNTN2,simple,1,1,L1CAM>>CNTN2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
CLDN11,ITGB1,,928,DEVCOMLR:9940:9BE3BA2C3BE5,sheep_development_LR000928,CLDN11,ITGB1,CLDN11>>ITGB1,simple,1,1,CLDN11>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB2,F11R,,929,DEVCOMLR:9940:3D4F066C2F7C,sheep_development_LR000929,ITGB2,F11R,ITGB2>>F11R,simple,1,1,ITGB2>>F11R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB1,L1CAM,,930,DEVCOMLR:9940:A3C2BF4F3C68,sheep_development_LR000930,ITGB1,L1CAM,ITGB1>>L1CAM,simple,1,1,ITGB1>>L1CAM,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB1,JAM2,,931,DEVCOMLR:9940:91979B6194AC,sheep_development_LR000931,ITGB1,JAM2,ITGB1>>JAM2,simple,1,1,ITGB1>>JAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGB1,JAM3,,932,DEVCOMLR:9940:DA3DE2F12DC1,sheep_development_LR000932,ITGB1,JAM3,ITGB1>>JAM3,simple,1,1,ITGB1>>JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGA4,JAM2,,933,DEVCOMLR:9940:646793267F45,sheep_development_LR000933,ITGA4,JAM2,ITGA4>>JAM2,simple,1,1,ITGA4>>JAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
ITGA4,JAM3,,934,DEVCOMLR:9940:5FD86DA67A7A,sheep_development_LR000934,ITGA4,JAM3,ITGA4>>JAM3,simple,1,1,ITGA4>>JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
FLRT3,FGFR1,,935,DEVCOMLR:9940:A9CC28CE1984,sheep_development_LR000935,FLRT3,FGFR1,FLRT3>>FGFR1,simple,1,1,FLRT3>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
EGF,VTN,,936,DEVCOMLR:9940:06A4181AF07C,sheep_development_LR000936,EGF,VTN,EGF>>VTN,simple,1,1,EGF>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
IGF2,VTN,,937,DEVCOMLR:9940:15DEB5E48221,sheep_development_LR000937,IGF2,VTN,IGF2>>VTN,simple,1,1,IGF2>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
IL33,IL1RAP,,938,DEVCOMLR:9940:B0C9920C190C,sheep_development_LR000938,IL33,IL1RAP,IL33>>IL1RAP,simple,1,1,IL33>>IL1RAP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19996325,19996325,19996325,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
POMC,VTN,,939,DEVCOMLR:9940:FE98FCAA7627,sheep_development_LR000939,POMC,VTN,POMC>>VTN,simple,1,1,POMC>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
TNFRSF11B,VTN,,940,DEVCOMLR:9940:885A29C1BA06,sheep_development_LR000940,TNFRSF11B,VTN,TNFRSF11B>>VTN,simple,1,1,TNFRSF11B>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
FLRT2,FGFR1,,941,DEVCOMLR:9940:7E5723344003,sheep_development_LR000941,FLRT2,FGFR1,FLRT2>>FGFR1,simple,1,1,FLRT2>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
HCRT,BLA-DQB,,942,DEVCOMLR:9940:216B73FBCC45,sheep_development_LR000942,HCRT,BLA-DQB,HCRT>>BLA-DQB,simple,1,1,HCRT>>BLA-DQB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
F2,VTN,,943,DEVCOMLR:9940:F22DE0E3B28A,sheep_development_LR000943,F2,VTN,F2>>VTN,simple,1,1,F2>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
C5,VTN,,944,DEVCOMLR:9940:6362C374FDBF,sheep_development_LR000944,C5,VTN,C5>>VTN,simple,1,1,C5>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
APOA1,CD36,,945,DEVCOMLR:9940:47A17E13C80B,sheep_development_LR000945,APOA1,CD36,APOA1>>CD36,simple,1,1,APOA1>>CD36,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
HMGB1,ITGA4,,946,DEVCOMLR:9940:CEF58232CD58,sheep_development_LR000946,HMGB1,ITGA4,HMGB1>>ITGA4,simple,1,1,HMGB1>>ITGA4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LGALS3,PTPRZ1,,947,DEVCOMLR:9940:ECC77F70494B,sheep_development_LR000947,LGALS3,PTPRZ1,LGALS3>>PTPRZ1,simple,1,1,LGALS3>>PTPRZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
EFNA5,EFNB3,,948,DEVCOMLR:9940:5CF857DCA07F,sheep_development_LR000948,EFNA5,EFNB3,EFNA5>>EFNB3,simple,1,1,EFNA5>>EFNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
TGFB2,VTN,,949,DEVCOMLR:9940:F333AE897AAA,sheep_development_LR000949,TGFB2,VTN,TGFB2>>VTN,simple,1,1,TGFB2>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LGALS3,TFRC,,950,DEVCOMLR:9940:FD5D355987C4,sheep_development_LR000950,LGALS3,TFRC,LGALS3>>TFRC,simple,1,1,LGALS3>>TFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
FGF2,VTN,,951,DEVCOMLR:9940:7DFF79A58CD7,sheep_development_LR000951,FGF2,VTN,FGF2>>VTN,simple,1,1,FGF2>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
HGF,VTN,,952,DEVCOMLR:9940:DC0B8B7A7A04,sheep_development_LR000952,HGF,VTN,HGF>>VTN,simple,1,1,HGF>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
OSGIN1,FGFR4,,953,DEVCOMLR:9940:1CA99C0C4A16,sheep_development_LR000953,OSGIN1,FGFR4,OSGIN1>>FGFR4,simple,1,1,OSGIN1>>FGFR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
VEGFA,VTN,,954,DEVCOMLR:9940:5839ACD56DA1,sheep_development_LR000954,VEGFA,VTN,VEGFA>>VTN,simple,1,1,VEGFA>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
EFEMP1,VTN,,955,DEVCOMLR:9940:9846CF85F9DB,sheep_development_LR000955,EFEMP1,VTN,EFEMP1>>VTN,simple,1,1,EFEMP1>>VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
KL,FGFR1,,956,DEVCOMLR:9940:C4D9EBED42F3,sheep_development_LR000956,KL,FGFR1,KL>>FGFR1,simple,1,1,KL>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
MIF,ITGA4,,957,DEVCOMLR:9940:47CC10DD8CD1,sheep_development_LR000957,MIF,ITGA4,MIF>>ITGA4,simple,1,1,MIF>>ITGA4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
FGF21,CD36,,958,DEVCOMLR:9940:A00922ED6A35,sheep_development_LR000958,FGF21,CD36,FGF21>>CD36,simple,1,1,FGF21>>CD36,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
KL,FGFR4,,959,DEVCOMLR:9940:07A828344A39,sheep_development_LR000959,KL,FGFR4,KL>>FGFR4,simple,1,1,KL>>FGFR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
EFNA5,EFNA3,,960,DEVCOMLR:9940:97A4C9301F82,sheep_development_LR000960,EFNA5,EFNA3,EFNA5>>EFNA3,simple,1,1,EFNA5>>EFNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
