from,to
Cr1l,Cd4
Ifnb1,Cd4
Itgb1,Cd4
Sar1a,Cd4
Glb1,Cd4
Bmyc,Cd4
Galc,Cd4
Diexf,Cd4
Csnk2a1,Cd4
Il4i1,Cd4
Nr1h4,Cd4
Pdia2,Cd4
Ptp4a3,Cd4
Ttr,Lrrc23
Ascl2,Lrrc23
Vegfa,Btk
Kit,Btk
Ascl2,Btk
Il33,Btk
C1qa,Btk
Col1a1,Btk
Hmox1,Hfe
Hspa5,Hfe
Cyp17a1,Hfe
Acta2,Scmh1
Kit,Fyn
Bgn,Fyn
Ephb4,Fyn
Sod1,Fyn
Flt1,Fyn
Vegfa,Fyn
Prl2c5,Fyn
Col1a1,Fyn
Star,Fyn
Edn1,Fyn
Prl2c2,Fyn
Prl7b1,Fyn
Prl8a2,Fyn
Rbfox2,Fyn
Prl3b1,Fyn
Prl3d1,Fyn
Il33,Fyn
Prkaa1,Fyn
Igf1,Fyn
Slc2a1,Lypla2
Srd5a1,Mrc2
Col1a1,Mrc2
Mmp9,Mrc2
Slc16a3,Nme2
Slc16a3,Gm20390
Ldha,Nme2
Ldha,Gm20390
Adh5,Nme2
Adh5,Gm20390
Nfatc1,Slc6a7
Irx5,Slc6a7
Mtor,Apba3
Hsd17b1,Apba3
Hif1a,Apba3
Kit,Apba3
Amot,Apba3
Hyou1,Mks1
Lrp8,Mks1
Egln1,Mks1
Ephb4,Mks1
Atp6ap2,Mks1
Hspa5,Mks1
Dnmt1,Mks1
Krt7,Mks1
Slc2a1,Abhd5
Cul1,Akap8l
Epas1,Akap8l
Mtor,Mbtd1
Dcaf13,Utp18
Nfe2l2,Rnf216
Tlr4,Rnf216
Cul1,Rnf216
Ascl2,Rnf216
Cul1,Ptbp1
Serpinh1,Ptbp1
Krt8,Ptbp1
Egln1,Ptbp1
Vegfa,Ptbp1
Hspa5,Ptbp1
Sod1,Ptbp1
Hmgb1,Ptbp1
Lrp8,Ptbp1
Hif1a,Ptbp1
Amot,Ptbp1
Epas1,Ptbp1
Ptma,Ptbp1
Rbfox2,Ptbp1
Adam17,Ptbp1
Hyou1,Ptbp1
Lin28a,Ptbp1
Dnmt1,Ptbp1
Krt7,Ptbp1
Tbr1,Ptbp1
Pdk1,Lars2
Cd4,Pik3c2a
Amot,Pik3c2a
Serpinh1,Pik3c2a
Agtr1a,Pik3c2a
Krt8,Pik3c2a
Vegfa,Pik3c2a
Serpine1,Plaur
Egr1,Plaur
Timp1,Plaur
Sirt1,Plaur
Cspg4,Wiz
Kit,Wiz
Mtor,Wiz
Bak1,Wiz
Hif1a,Qpctl
Hspa5,Qpctl
Nos1,Ppp5c
Ppp2ca,Ppp5c
Nos3,Ppp5c
Cul1,Cep68
Prl2c2,Map4k3
Prl8a2,Map4k3
Igf1,Map4k3
Prl3b1,Map4k3
Prl2c5,Map4k3
Prl7b1,Map4k3
Prl3d1,Map4k3
Hsd17b1,Map4k3
Klrc1,Tyrobp
Pdk1,Tyrobp
Dnmt1,Brca1
Prl8a2,Brca1
Egr1,Brca1
Hif1a,Brca1
Igf1,Brca1
Cd4,Brca1
Pycard,Brca1
Col1a1,Brca1
Mus81,Brca1
Prl2c5,Brca1
Prl2c2,Brca1
Prl7b1,Brca1
Hyou1,Brca1
Ldha,Brca1
Sirt1,Brca1
Prl3d1,Brca1
Grn,Brca1
Mtor,Brca1
Prl3b1,Brca1
Amot,Brca1
Pdk1,Brca1
Serpinh1,Brca1
Hspa5,Brca1
Ppp2ca,Brca1
Egln1,Brca1
Tbr1,Brca1
Hsd17b1,Brca1
Mus81,Ercc1
Cul1,Ercc1
Dnmt1,Ercc1
Cd4,Cd22
Kit,Cd22
Ascl2,Mbtps2
Lnpep,Prickle3
Ppp2ca,Prickle3
Cul1,Extl3
Sirt1,Nr1h4
Vegfa,Nr1h4
Cd4,Nr1h4
Aplnr,Elovl5
Hmox1,Elovl5
Vegfa,Alox5
Hsd17b1,Alox5
Amot,Alox5
Serpinh1,Calcoco1
Cul1,Ubr7
Hif1a,Ehd3
Krt8,Psmc4
Kdm6b,Psmc4
Hspa5,Psmc4
Acta2,Psmc4
Klrc1,Cldn11
Nfe2l2,Slc25a39
Ascl2,Slc25a39
Hif1a,Mvp
Serpine1,Mvp
Serpinh1,Mvp
Egr1,Mvp
Cul1,Nub1
Cd274,Nub1
Hspa5,Nub1
Dnmt1,Nub1
Slc2a1,Pgm3
Krt8,Clk1
Acta2,Polr3b
Hspa5,Polr3b
Cd74,Polr3b
Acta2,Rnf14
Hspa5,Dnase1l1
Dnmt1,Dnase1l1
Serpinh1,Gprc5a
Atp6ap2,Gprc5a
Vegfa,Mamld1
Hey2,Mamld1
Cyp17a1,Mamld1
Lgals1,Cd6
Cd4,Cd6
Hspa5,Tacc3
Hspa5,Ufl1
Tbr1,Ufl1
Sirt1,Ufl1
Dnmt1,Ufl1
Atp6ap2,Ufl1
Egln1,Ufl1
Hyou1,Ufl1
Amot,Ufl1
Aplnr,Ufl1
Mtor,Gm7353
Mtor,Zc3h3
Slc2a1,Capn1
Hif1a,Capn1
Eif2a,Capn1
Col1a1,Capn1
Prl3b1,Capn1
Prl2c2,Capn1
Prl7b1,Capn1
Igf1,Capn1
Prl8a2,Capn1
Hsd17b1,Capn1
Prl3d1,Capn1
Prl2c5,Capn1
Ldha,Mdh1
Hsd17b3,Mdh1
Serpinh1,Mdh1
Nos3,Mdh1
Slc2a1,Mdh1
Hsd17b1,Slc30a9
Prl2c2,Slc30a9
Prl2c5,Slc30a9
Prl3d1,Slc30a9
Igf1,Slc30a9
Prl8a2,Slc30a9
Prl7b1,Slc30a9
Prl3b1,Slc30a9
Cd274,Mtmr11
Lgals1,Mtmr11
Hey2,Mtmr11
Ppp2ca,Mtmr11
Serpinh1,Cox15
Ldha,Cox15
Nfe2l2,Ccdc88c
Ascl2,Ccdc88c
Hmgb1,Yaf2
Ptma,Yaf2
Hspa5,Yaf2
Cul1,Yaf2
Col1a1,Yaf2
Ppp2ca,Zmynd11
Kdm6b,Was
Acta2,Was
Mtor,Dpep1
Nlrp3,Dpep1
Hsd17b1,Bid
Hmgb1,Bid
Hif1a,Bid
Edn1,Bid
Mmp9,Bid
Nos3,Bid
Nos1,Bid
Cyp11a1,Bid
Egr1,Bid
Cts8,Bid
Igf1,Bid
Nfe2l2,Bid
Vegfa,Bid
Hsd3b1,Bid
Prkaa1,Bid
Prl8a2,Bid
Prl2c2,Bid
Lgals1,Bid
Slc2a1,Bid
Prl2c5,Bid
Ptma,Bid
Ldha,Bid
Cts7,Bid
Sod1,Bid
Ctsq,Bid
Hmox1,Bid
Prl7b1,Bid
Prl3d1,Bid
Slc16a1,Bid
Prl3b1,Bid
Erg,Matr3
Dnmt1,Matr3
Krt7,Matr3
Hspa5,Matr3
Tbr1,Matr3
Hyou1,Matr3
Cul1,Matr3
Amot,Matr3
Egln1,Matr3
Rbfox2,Matr3
Krt8,Matr3
Sod1,Matr3
Ascl2,Matr3
Hif1a,Matr3
Serpinh1,Matr3
Prl7b1,Stmn4
Prl3b1,Stmn4
Prl8a2,Stmn4
Prl2c5,Stmn4
Prl3d1,Stmn4
Prl2c2,Stmn4
Aqp4,Nudcd3
Nfatc1,Isl1
Cyp17a1,Chdh
Hspa5,Chdh
Ldha,Chdh
Aqp4,Il20ra
Ascl2,Il20ra
Il11,Il20ra
Krt7,Clca3
Ldha,Clca3
Aqp2,AI747448
Aqp2,Gm6289
Aqp2,Clca6
Edn1,Atp2c1
Nos3,Slc38a5
Serpinh1,Ralbp1
Cul1,Ralbp1
Hif1a,Slc11a1
Dnmt1,Slc11a1
Hif1a,Wwtr1
Amot,Wwtr1
Cul1,Wwtr1
Hspa5,Agps
Ttr,Agps
Ascl2,Agps
Aqp4,Atp1a2
Hspa5,Ttc27
Dnmt3l,Vsig2
Mtor,Vsig2
Mtor,Phldb1
Vegfa,Marco
Hyou1,Marco
Cyp11b1,Cyp24a1
Cyp11a1,Cyp24a1
Cyp17a1,Cyp24a1
Sox9,Snai2
Mmp9,Snai2
Kit,Snai2
Eif3k,Cd74
Clec7a,Cd74
Ascc3,Cd74
Tm4sf20,Cd74
Cym,Cd74
Slc39a2,Cd74
Bet1,Cd74
Psmd3,Cd74
Pik3r1,Cd74
Eif3l,Cd74
App,Cd74
Olfr328,Cd74
Taf1,Cd74
Rpl39,Cd74
Rapgef6,Cd74
H2-Eb1,Cd74
Gm5662,Cd74
Canx,Cd74
Lpar3,Cd74
Ap1m1,Cd74
Sec24a,Cd74
Gm21936,Cd74
Smim1,Cd74
Gm25853,Cd74
Serp1,Cd74
Gm25881,Cd74
Timm44,Cd74
Upk2,Cd74
Polr3a,Cd74
Dnm1,Cd74
U2af2,Cd74
Polr3b,Cd74
A530016L24Rik,Cd74
Eif3b,Cd74
Lgmn,Cd74
Pgrmc2,Cd74
Hfm1,Cd74
Sec22a,Cd74
H2-Oa,Cd74
Tuba1c,Cd74
Clta,Cd74
Dnajb11,Cd74
Ifng,Cd74
Ascc1,Cd74
H2-Aa,Cd74
Tex11,Cd74
H2-Eb2,Cd74
Gm8332,Cd74
Akap8,Cd74
Tmem60,Cd74
Eif3a,Cd74
Ap2a1,Cd74
Cltc,Cd74
Pdap1,Cd74
Vdac1,Cd74
Ptch1,Cd74
Sec24d,Cd74
Snrpe,Cd74
Ctsk,Cd74
Eif3f,Cd74
Cd1d2,Cd74
Ifitm3,Cd74
Gm5039,Cd74
Ctsh,Cd74
Hadha,Cd74
Pcna-ps2,Cd74
Fdft1,Cd74
Rcn1,Cd74
Uba1,Cd74
Gtf3c1,Cd74
Akt1,Cd74
Psmd6,Cd74
Ap2a2,Cd74
Ofd1,Cd74
Gemin4,Cd74
Tmem97,Cd74
Ap1s2,Cd74
Ap1s3,Cd74
Lyn,Cd74
Prkaca,Cd74
Eif3i,Cd74
Sh3gl2,Cd74
Pofut2,Cd74
Copb1,Cd74
Ctsq,Cd74
Map1b,Cd74
Slc35b1,Cd74
Mtor,Cd74
Pcna,Cd74
Sar1b,Cd74
Dusp1,Cd74
Ubr4,Cd74
Tmem243,Cd74
Eif1b,Cd74
Ubc,Cd74
Tnrc6b,Cd74
Asns,Cd74
Cts7,Cd74
Eif2b4,Cd74
Ncapd3,Cd74
Ifitm2,Cd74
Cts6,Cd74
Eif3h,Cd74
Ap2b1,Cd74
Eif3j1,Cd74
BB287469,Cd74
Ppp6r1,Cd74
Bmyc,Cd74
BC051665,Cd74
Csnk2a1,Cd74
Gm16368,Cd74
Rtp2,Cd74
Tnfrsf14,Cd74
Ighv13-1,Cd74
Ppp6r3,Cd74
Zc3h7b,Cd74
Ctsf,Cd74
Dnm2,Cd74
Mchr1,Cd74
Eddm3b,Cd74
Cts3,Cd74
Nfkb1,Cd74
Runx1t1,Cd74
Med13l,Cd74
Tmem254a,Cd74
H2-Ab1,Cd74
Gm8325,Cd74
Plp1,Cd74
Ap1b1,Cd74
Sec24b,Cd74
Sgpl1,Cd74
Cxcr4,Cd74
Nos3,Cd74
Ifitm1,Cd74
Ctsm,Cd74
Polr2e,Cd74
Ap2s1,Cd74
Ifnb1,Cd74
Gucy2c,Cd74
Hadhb,Cd74
Mif,Cd74
Tbrg4,Cd74
Ighv6-4,Cd74
Tmem254b,Cd74
Eif3m,Cd74
Arf1,Cd74
Arcn1,Cd74
Ipo13,Cd74
Olfr331,Cd74
Eif3d,Cd74
Obsl1,Cd74
Gm24612,Cd74
Ctsb,Cd74
Pomgnt1,Cd74
Mbp,Cd74
Gm2056,Cd74
Eif2s3x,Cd74
Dnm3,Cd74
Map3k1,Cd74
Chaf1b,Cd74
Gm8300,Cd74
Cd1d1,Cd74
Hmox2,Cd74
Myo5b,Cd74
Huwe1,Cd74
Lck,Cd74
Tmem120b,Cd74
Ccr1l1,Cd74
Zbed4,Cd74
Ctsj,Cd74
Tmem254c,Cd74
Ube2d2a,Cd74
Copg2,Cd74
Gm5830,Cd74
H2-DMb2,Cd74
Ap2m1,Cd74
Lamtor5,Cd74
Rap2b,Cd74
4930486L24Rik,Cd74
Ddx60,Cd74
Bri3,Cd74
Wisp3,Cd74
Sec24c,Cd74
Rnf113a1,Cd74
Eif3c,Cd74
Polm,Cd74
Ctsd,Cd74
Ube3c,Cd74
Ctsll3,Cd74
Sec31a,Cd74
Copa,Cd74
Itm2b,Cd74
Ywhaz,Cd74
Ccr1,Cd74
Ctsr,Cd74
Ppp6c,Cd74
Ap1g1,Cd74
Olfr325,Cd74
Olfr224,Cd74
H2-DMa,Cd74
Vwa8,Cd74
Fxyd6,Cd74
Gm10264,Cd74
Ube2n,Cd74
Cd44,Cd74
Syk,Cd74
0610007P14Rik,Cd74
Gm24423,Cd74
Gm2075,Cd74
Iqgap2,Cd74
Psmc2,Cd74
Ywhab,Cd74
Clcn4-2,Cd74
Cldn19,Cd74
Gm2035,Cd74
Ctsl,Cd74
Srp9,Cd74
Eif3j2,Cd74
Ap1s1,Cd74
Gramd1a,Cd74
Dnajb12,Cd74
Tubgcp4,Cd74
Cope,Cd74
H2-DMb1,Cd74
Eif2s1,Cd74
Kpnb1,Cd74
Sec23a,Cd74
Pdcd4,Cd74
Gm4027,Cd74
Ube2v1,Cd74
Cts8,Cd74
Copg1,Cd74
Ifitm7,Cd74
Pgrmc1,Cd74
Gm2046,Cd74
Ankrd28,Cd74
Ncapd2,Cd74
Osbpl8,Cd74
Ywhae,Cd74
Ctso,Cd74
Gm2840,Cd74
Ctsa,Cd74
Ighv6-5,Cd74
Mir574,Cd74
Usp9x,Cd74
Asah1,Cd74
Ctss,Cd74
Ctsc,Cd74
Mpo,Cd74
Gm7676,Cd74
H2-Ob,Cd74
Eif1a,Cd74
Exosc8,Cd74
Eif4g2,Cd74
Gm6803,Cd74
Tpp2,Cd74
Eif3e,Cd74
Ganab,Cd74
Cdkn1c,Cd74
Cr1l,Cd74
Ctse,Cd74
Rhot2,Cd74
Cmtm7,Cd74
Sec13,Cd74
Ywhaq,Cd74
Eif4g1,Cd74
Prkcd,Cd74
Ppapdc1a,Cd74
Eif3g,Cd74
Olfr330,Cd74
Prrc2a,Cd74
Gm20683,Cd74
Tuba3b,Cd74
Eif4a1,Cd74
Nos2,Cd74
Chd1,Cd74
Hspa1a,Cd74
Tjp2,Cd74
Ubr5,Cd74
Ank1,Cd74
Prrc2c,Cd74
Stx19,Cd74
Dgke,Cd74
Hspa1b,Cd74
Fadd,Cd74
Insr,Cd74
Ap1m2,Cd74
Ncaph,Cd74
Mast1,Cd74
Fkbp8,Cd74
Prkca,Cd74
Ap3d1,Cd74
Eif2b3,Cd74
Hnrnpk,Cd74
Gm2016,Cd74
Copb2,Cd74
Rwdd1,Cd74
Gm21319,Cd74
Eif2b5,Cd74
Igha,Cd74
Gm7964,Cd74
Hpcal4,Cd74
Trrap,Cd74
Ltn1,Cd74
Nfe2l2,Zranb1
Nfe2l2,Ncdn
Ascl2,Ncdn
Hspa5,Mnat1
Dnmt1,Runx3
Hif1a,Runx3
Egln1,Runx3
Sirt1,Mre11a
Egln1,Mre11a
Hspa5,Mre11a
Mus81,Mre11a
Tbr1,Mre11a
Dnmt1,Mre11a
Hyou1,Mre11a
Amot,Mre11a
Rbfox2,Plekhb1
Pdk1,Plekhb1
Serpinh1,Serpinb1c
Serpinh1,Serpinb1a
Serpinh1,Serpinb1b
Cyp11b1,Serpinb1c
Cyp11b1,Serpinb1a
Cyp11b1,Serpinb1b
Serpine1,Serpinb1c
Serpine1,Serpinb1a
Serpine1,Serpinb1b
Cd4,Serpinb1c
Cd4,Serpinb1a
Cd4,Serpinb1b
Cyp11b1,Cyp3a16
Cyp11b1,Cyp3a11
Cyp11b1,Cyp3a41a
Cyp11b1,Cyp3a41b
Cyp11b1,Cyp3a44
Cyp11b1,Cyp3a13
Cyp11b1,Cyp3a57
Cyp11b1,Cyp3a25
Cyp11b1,Cyp3a59
Hsd17b3,Cyp3a16
Hsd17b3,Cyp3a11
Hsd17b3,Cyp3a41a
Hsd17b3,Cyp3a41b
Hsd17b3,Cyp3a44
Hsd17b3,Cyp3a13
Hsd17b3,Cyp3a57
Hsd17b3,Cyp3a25
Hsd17b3,Cyp3a59
Cyp17a1,Cyp3a16
Cyp17a1,Cyp3a11
Cyp17a1,Cyp3a41a
Cyp17a1,Cyp3a41b
Cyp17a1,Cyp3a44
Cyp17a1,Cyp3a13
Cyp17a1,Cyp3a57
Cyp17a1,Cyp3a25
Cyp17a1,Cyp3a59
Hsd3b1,Cyp3a16
Hsd3b1,Cyp3a11
Hsd3b1,Cyp3a41a
Hsd3b1,Cyp3a41b
Hsd3b1,Cyp3a44
Hsd3b1,Cyp3a13
Hsd3b1,Cyp3a57
Hsd3b1,Cyp3a25
Hsd3b1,Cyp3a59
Cyp11a1,Cyp3a16
Cyp11a1,Cyp3a11
Cyp11a1,Cyp3a41a
Cyp11a1,Cyp3a41b
Cyp11a1,Cyp3a44
Cyp11a1,Cyp3a13
Cyp11a1,Cyp3a57
Cyp11a1,Cyp3a25
Cyp11a1,Cyp3a59
Slc2a1,Cyp3a16
Slc2a1,Cyp3a11
Slc2a1,Cyp3a41a
Slc2a1,Cyp3a41b
Slc2a1,Cyp3a44
Slc2a1,Cyp3a13
Slc2a1,Cyp3a57
Slc2a1,Cyp3a25
Slc2a1,Cyp3a59
Cul1,Slc7a9
Lgals1,Slc7a9
Adh5,Slc7a9
Slc16a3,Slc7a9
Ldha,Slc7a9
Nlrp3,Spast
Cts7,Spast
Ttr,Spast
Nfe2l2,Spast
Cts8,Spast
Cst3,Spast
Ctsq,Spast
Cd274,Nrxn3
Lgals1,Nrxn3
Mus81,Osbpl5
Hspa5,Cps1
Nos3,Cps1
Ttr,C8b
Dnmt1,Fhl1
Egln1,Fhl1
Hyou1,Fhl1
Hspa5,Fhl1
Tbr1,Fhl1
Nfatc1,Fhl1
Hif1a,Fhl1
Amot,Fhl1
Cul1,Fhl1
Serpinh1,Rtfdc1
Ppp2ca,Rtfdc1
Hif1a,Rtfdc1
Edn1,Gabra1
Srd5a1,Gabra1
Pycard,Nlrp2
Nlrp3,Nlrp2
Slc2a1,Slc45a4
Slc2a1,Rnh1
Cul1,Rnh1
Col1a1,Rnh1
Serpinh1,Rnh1
Pdk1,Ndufs1
Mtor,Rb1cc1
Prkaa1,Rb1cc1
Hspa5,Erp44
Hif1a,Erp44
Serpinh1,Erp44
Amot,Erp44
Hyou1,Erp44
Lgals1,Alas1
Pdk1,Alas1
Sod1,Birc3
Eif2a,Birc3
Sirt1,Birc3
Cts7,Birc3
Cts8,Birc3
Ctsq,Birc3
Aqp2,Akap11
Mtor,Akap11
Sod1,Glrx2
Acta2,Glrx2
Adh5,Dera
Dnmt1,Strap
Hyou1,Strap
Mus81,Strap
Egln1,Strap
Amot,Strap
Pdk1,Strap
Cul1,Strap
Serpinh1,Strap
Hspa5,Strap
Tbr1,Strap
Nfe2l2,Abcc2
Nfe2l2,Gclm
Nos3,Gclm
Stox1,Gclm
Cul1,Ubr2
Cd274,Ubr2
Sod1,Ubr2
Tlr4,Ubr2
Krt7,Ubr2
Vegfa,Ehd2
Prkaa1,Rragd
Hspa5,Rragd
Prl3b1,Hsf2
Prl8a2,Hsf2
Prl2c2,Hsf2
Prl3d1,Hsf2
Hsd17b1,Hsf2
Prl7b1,Hsf2
Prl2c5,Hsf2
Igf1,Hsf2
Kdm6b,Phf20
Ldha,Hsd17b6
Hsd3b1,Hsd17b6
Hsd17b1,Hsd17b6
Hsd17b3,Hsd17b6
Sirt1,Nr1h3
Cd274,Nr1h3
Igf1,Tymp
Slc2a1,Tymp
Edn1,Tymp
Mmp9,Gm7535
Mmp9,Ncaph2
Edn1,Gm7535
Edn1,Ncaph2
Prkaa1,Tomm34
Slc2a1,Tomm34
Lrp8,Sec63
Cul1,Sec63
Hyou1,Sec63
Ephb4,Sec63
Atp6ap2,Sec63
Mtor,Sec63
Acta2,Sec63
Atf4,Kpna6
Epas1,Kpna6
Hmgb1,Kpna6
Hif1a,Kpna6
Star,Kpna6
Lnpep,Vim
Kit,Vim
Krt8,Vim
Cyp11b1,Vim
Prl3d1,Vim
Prl3b1,Vim
Hspa5,Vim
Mest,Vim
Nfe2l2,Vim
Ttr,Vim
Prl7b1,Vim
Cd4,Vim
Cul1,Vim
Hsd17b1,Vim
Prl8a2,Vim
Ppp2ca,Vim
Igf1,Vim
Atf4,Vim
Prl2c2,Vim
Prl2c5,Vim
Serpinh1,Vim
Ednrb,Vim
Mmp2,Fas
Hsd17b1,Fas
Prl8a2,Fas
Mtor,Fas
Amot,Fas
Dnmt1,Fas
Prl3b1,Fas
Prl3d1,Fas
Egr1,Fas
Prl7b1,Fas
Hif1a,Fas
Adam17,Fas
Ttr,Fas
Igf1,Fas
Prl2c5,Fas
Hyou1,Fas
Hspa5,Fas
C1qa,Fas
Cst3,Fas
Tbr1,Fas
Cd69,Fas
Prl2c2,Fas
Cul1,Fas
Cd4,Fas
Egln1,Fas
Hmgb1,Fas
Vegfa,Fas
Cd274,Rnaset2a
Cd274,Rnaset2b
Cspg4,Cd44
Krt7,Cd44
Mmp2,Cd44
Egr1,Cd44
Col1a1,Cd44
Grn,Cd44
Vegfa,Cd44
Mmp9,Cd44
Eng,Cd44
Krt8,Cd44
Agtr1a,Cd44
Synb,Cd44
Sirt1,Cd44
Bak1,Cd44
Timp1,Cd44
Kit,Cd44
Bgn,Cd44
Vangl2,Cd44
Lgals1,Cd44
Syna,Cd44
Col1a1,Kcng1
Rbfox2,Kcng1
Serpinh1,Kcng1
Lgals1,Slamf7
Ednrb,Prkch
Pdk1,Prkch
Edn1,Prkch
Nfe2l2,Prkch
Igf1,Insrr
Il11,Ifngr1
Cd4,Ifngr1
Vegfa,Sh2d2a
Kit,Sh2d2a
Bak1,Vrk2
Hspa5,Vrk2
Hyou1,Vrk2
Lrp8,Vrk2
Lnpep,Vrk2
Ephb4,Vrk2
Atp6ap2,Vrk2
Adam17,Tnfrsf1b
Grn,Tnfrsf1b
Cd274,Tnfrsf1b
Hspa5,Tnfrsf1b
Col1a1,Tnfrsf1b
Mtor,Pou2f2
Mtor,Brd9
Kit,Snx1
Amot,Snx1
Hspa5,Snx1
Tbr1,Snx1
Ascl2,Snx1
Dnmt1,Snx1
Egln1,Snx1
Hyou1,Snx1
Edn1,Snx1
Acta2,Tbpl1
Prkaa1,Bclaf1
Lnpep,Slc39a9
Lgals1,Ank1
Cd74,Ank1
Hif1a,Ank1
Prl3d1,Rabep1
Prl2c5,Rabep1
Prl3b1,Rabep1
Star,Rabep1
Prl2c2,Rabep1
Prl7b1,Rabep1
Igf1,Rabep1
Hsd17b1,Rabep1
Prl8a2,Rabep1
Sod1,Hmgb3
Sod1,Gm6104
Hmgb1,Hmgb3
Hmgb1,Gm6104
Ppp2ca,Nup160
Fryl,Bak1
Acot1,Bak1
Acot3,Bak1
Cdipt,Bak1
Ttll5,Bak1
E030030I06Rik,Bak1
Trp53,Bak1
Ccnd1,Bak1
C2cd5,Bak1
Mcl1,Bak1
Ext2,Bak1
Sh3glb1,Bak1
Nde1,Bak1
Bcl2l2,Bak1
Ptk7,Bak1
Faf1,Bak1
Pbxip1,Bak1
Tlr3,Bak1
Egfr,Bak1
Has3,Bak1
Ern1,Bak1
Hsd17b4,Bak1
Tmod3,Bak1
Gimap3,Bak1
Abr,Bak1
Fibp,Bak1
Trpv2,Bak1
Atad3a,Bak1
Cdc5l,Bak1
Msrb1,Bak1
Bax,Bak1
Luzp1,Bak1
Krt33a,Bak1
Cnp,Bak1
Gm20521,Bak1
Skp1a,Bak1
Rbm48,Bak1
Cdk18,Bak1
Pgrmc1,Bak1
Krt31,Bak1
Cdk4,Bak1
Tmpo,Bak1
Mfn2,Bak1
Nrbp1,Bak1
Aplp1,Bak1
Pcx,Bak1
Bcl2l1,Bak1
Srrm2,Bak1
Bcl2l11,Bak1
Flii,Bak1
Bccip,Bak1
Cdk3-ps,Bak1
Fkbpl,Bak1
Ep300,Bak1
Kmt2b,Bak1
Bcl2,Bak1
Haus1,Bak1
Nprl2,Bak1
Cox16,Bak1
Skp2,Bak1
Spink3,Bak1
Usmg5,Bak1
Ciz1,Bak1
Ccne2,Bak1
Hdac6,Bak1
Brap,Bak1
Chgb,Bak1
Vdac2,Bak1
Actb,Bak1
Usp9x,Bak1
Ptprd,Bak1
Canx,Bak1
Rps5,Bak1
Lamtor1,Bak1
Brca2,Bak1
Herc1,Bak1
Eef1a1,Bak1
Ctnnd1,Bak1
Mark2,Bak1
Kcnq1,Bak1
Sgcg,Bak1
Ddx6,Bak1
Mboat7,Bak1
Sntb2,Bak1
Lox,Bak1
Pdlim7,Bak1
Tmem33,Bak1
Ubr4,Bak1
Cpne6,Bak1
Cul1,Bak1
Hspd1,Bak1
Msh2,Bak1
Ccna1,Bak1
Cdc6,Bak1
Itm2b,Bak1
Mfn1,Bak1
Slc25a4,Bak1
Acot5,Bak1
Hmgb2,Bak1
Chrm2,Bak1
Ccne1,Bak1
Mprip,Bak1
Cks2,Bak1
Cept1,Bak1
Slc25a22,Bak1
1110037F02Rik,Bak1
Mgarp,Bak1
Gnptg,Bak1
Tomm7,Bak1
Cdk14,Bak1
Rfc1,Bak1
Eva1a,Bak1
Tnip2,Bak1
Gm4907,Bak1
Gimap5,Bak1
Pmaip1,Bak1
Mavs,Bak1
Abcg3,Bak1
Ssr4,Bak1
Cdk5,Bak1
Spns1,Bak1
Mogs,Bak1
Reg1,Bak1
Ccnd2,Bak1
Bid,Bak1
Tecr,Bak1
Ywhae,Bak1
Rbm14,Bak1
Prkar1a,Bak1
Cdk1,Bak1
Rftn1,Bak1
Taf5l,Bak1
Stip1,Bak1
Ms4a4b,Bak1
Irs4,Bak1
Cacnb2,Bak1
Nckap1l,Bak1
Ccna2,Bak1
Reg2,Bak1
Tpm3,Bak1
Rusc2,Bak1
Smarca2,Bak1
Ccnb2,Bak1
Mycbp2,Bak1
Cd248,Bak1
Mkrn1,Bak1
Runx1t1,Bak1
Casp2,Bak1
Acsl3,Bak1
Ubb,Bak1
Ggcx,Bak1
Mmp14,Bak1
Psme3,Bak1
Cdc27,Bak1
Dpy19l1,Bak1
Gigyf2,Bak1
Nr0b2,Bak1
Atad5,Bak1
Mir216a,Bak1
Bad,Bak1
Arl1,Bak1
Klf6,Bak1
Tm9sf1,Bak1
Ms4a4c,Bak1
Mpzl1,Bak1
Cdk7,Bak1
Esyt2,Bak1
Bag3,Bak1
4933411G06Rik,Bak1
Bcl2a1d,Bak1
Tex11,Bak1
E2f3,Bak1
Apaf1,Bak1
Grb14,Bak1
Nfkbib,Bak1
Set,Bak1
Actr2,Bak1
Atp2b4,Bak1
Bik,Bak1
Taf7,Bak1
Dapk2,Bak1
Pitx2,Bak1
Rfc2,Bak1
Afap1,Bak1
P4hb,Bak1
Praf2,Bak1
Dffa,Bak1
Gm16314,Bak1
Ube2e2,Bak1
Becn1,Bak1
Pros1,Bak1
Rbbp4,Bak1
Gm21987,Bak1
Ppp1cb,Bak1
Mef2c,Bak1
Ms4a4d,Bak1
Srpr,Bak1
Bmyc,Bak1
Mdm2,Bak1
Cpne2,Bak1
Atxn3,Bak1
Hdac2,Bak1
Gopc,Bak1
Dtl,Bak1
Vdac1,Bak1
Vapa,Bak1
Myof,Bak1
Serbp1,Bak1
Vps26a,Bak1
Kdm5b,Bak1
Cox20,Bak1
Supt6,Bak1
Cd44,Bak1
Hmgxb3,Bak1
Cops6,Bak1
Esr1,Bak1
Nov,Bak1
Atp1a1,Bak1
Bcl2a1a,Bak1
Hdac1,Bak1
Pdgfrb,Bak1
Ss18,Bak1
Myh2,Bak1
Abcg2,Bak1
Sparc,Bak1
Bub1,Bak1
A1bg,Bak1
Fndc3b,Bak1
Dapk3,Bak1
Traf1,Bak1
