L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
EPHA4,,EFNB1,,,1948,DEVCOMLR:9541:B53C3189ED7E,mfascicularis_development_LR001896,EPHA4,EFNB1,EPHA4>>EFNB1,simple,1,1,EPHA4>>EFNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
FAM3C,,LIFR,,,1949,DEVCOMLR:9541:34AC604928BB,mfascicularis_development_LR001897,FAM3C,LIFR,FAM3C>>LIFR,simple,1,1,FAM3C>>LIFR,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,30692635;35680099,0,0,,0,0,,,,30692635;35680099,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,ADRB2,,,1950,DEVCOMLR:9541:04BF830A233F,mfascicularis_development_LR001898,GNAS,ADRB2,GNAS>>ADRB2,simple,1,1,GNAS>>ADRB2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,12036966;15782186;19144685;23798571;31740855;32655881;38480881,0,0,,0,0,,,,12036966;15782186;19144685;23798571;31740855;32655881;38480881,7,7,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IFNK,,IFNAR1,,,1951,DEVCOMLR:9541:07E04F04692B,mfascicularis_development_LR001899,IFNK,IFNAR1,IFNK>>IFNAR1,simple,1,1,IFNK>>IFNAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
ITGAV,,THY1,,,1953,DEVCOMLR:9541:D4CDA644BB83,mfascicularis_development_LR001900,ITGAV,THY1,ITGAV>>THY1,simple,1,1,ITGAV>>THY1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,15897908;18346467,0,0,,0,0,,,,15897908;18346467,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
ITGB2,,THY1,,,1954,DEVCOMLR:9541:1E1A5AD764AE,mfascicularis_development_LR001901,ITGB2,THY1,ITGB2>>THY1,simple,1,1,ITGB2>>THY1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,18346467;27765629,0,0,,0,0,,,,18346467;27765629,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
KLRF1,,CLEC2B,,,1955,DEVCOMLR:9541:849C574C57C0,mfascicularis_development_LR001902,KLRF1,CLEC2B,KLRF1>>CLEC2B,simple,1,1,KLRF1>>CLEC2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LGALS1,,CD69,,,1956,DEVCOMLR:9541:58DC7033B86F,mfascicularis_development_LR001903,LGALS1,CD69,LGALS1>>CD69,simple,1,1,LGALS1>>CD69,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,21427408;24752896,0,0,,0,0,,,,21427408;24752896,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LGI3,,ADAM23,,,1957,DEVCOMLR:9541:596E98DD4492,mfascicularis_development_LR001904,LGI3,ADAM23,LGI3>>ADAM23,simple,1,1,LGI3>>ADAM23,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,20220021;22405860,0,0,,0,0,,,,20220021;22405860,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LGI3,,STX1A,,,1958,DEVCOMLR:9541:C563DC51FC0F,mfascicularis_development_LR001905,LGI3,STX1A,LGI3>>STX1A,simple,1,1,LGI3>>STX1A,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,18760330,0,0,,0,0,,,,18760330,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LTF,,LRP11,,,1959,DEVCOMLR:9541:5CAAA3E527A8,mfascicularis_development_LR001906,LTF,LRP11,LTF>>LRP11,simple,1,1,LTF>>LRP11,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,1464627;14596620,0,0,,0,0,,,,1464627;14596620,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LY9,,LY9,,,1960,DEVCOMLR:9541:DF3B20645EE0,mfascicularis_development_LR001907,LY9,LY9,LY9>>LY9,simple,1,1,LY9>>LY9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MATN1,,ITGB1,,,1961,DEVCOMLR:9541:2E9047235EB6,mfascicularis_development_LR001908,MATN1,ITGB1,MATN1>>ITGB1,simple,1,1,MATN1>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,10196235,0,0,,0,0,,,,10196235,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MCAM,,MCAM,,,1962,DEVCOMLR:9541:AA606477D21A,mfascicularis_development_LR001909,MCAM,MCAM,MCAM>>MCAM,simple,1,1,MCAM>>MCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MELTF,,PLG,,,1963,DEVCOMLR:9541:6A5E03203026,mfascicularis_development_LR001910,MELTF,PLG,MELTF>>PLG,simple,1,1,MELTF>>PLG,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MRC1,,PTPRC,,,1964,DEVCOMLR:9541:31A1C95D91CA,mfascicularis_development_LR001911,MRC1,PTPRC,MRC1>>PTPRC,simple,1,1,MRC1>>PTPRC,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,10575006;27601670,0,0,,0,0,,,,10575006;27601670,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MYL9,,CD69,,,1965,DEVCOMLR:9541:E7B8F95156A1,mfascicularis_development_LR001912,MYL9,CD69,MYL9>>CD69,simple,1,1,MYL9>>CD69,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,28783682,0,0,,0,0,,,,28783682,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MYOC,,FZD1,,,1966,DEVCOMLR:9541:A55D2BCEBCFE,mfascicularis_development_LR001913,MYOC,FZD1,MYOC>>FZD1,simple,1,1,MYOC>>FZD1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,19188438,0,0,,0,0,,,,19188438,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
MYOC,,FZD4,,,1967,DEVCOMLR:9541:FD546647F217,mfascicularis_development_LR001914,MYOC,FZD4,MYOC>>FZD4,simple,1,1,MYOC>>FZD4,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,19188438,0,0,,0,0,,,,19188438,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
NTN1,,MCAM,,,1968,DEVCOMLR:9541:22C3F68F494D,mfascicularis_development_LR001915,NTN1,MCAM,NTN1>>MCAM,simple,1,1,NTN1>>MCAM,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,25656845,0,0,,0,0,,,,25656845,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
NTRK3,,PTPRD,,,1969,DEVCOMLR:9541:EB0758DFE17D,mfascicularis_development_LR001916,NTRK3,PTPRD,NTRK3>>PTPRD,simple,1,1,NTRK3>>PTPRD,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23345436,0,0,,0,0,,,,23345436,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
PGLYRP1,,TREM1,,,1970,DEVCOMLR:9541:1DBEF09C1D38,mfascicularis_development_LR001917,PGLYRP1,TREM1,PGLYRP1>>TREM1,simple,1,1,PGLYRP1>>TREM1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
PLA2G2A,,ITGAV,,,1971,DEVCOMLR:9541:00E59729241E,mfascicularis_development_LR001918,PLA2G2A,ITGAV,PLA2G2A>>ITGAV,simple,1,1,PLA2G2A>>ITGAV,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,18635536;25398877,0,0,,0,0,,,,18635536;25398877,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
POSTN,,PTK7,,,1972,DEVCOMLR:9541:CFD45E8F9B88,mfascicularis_development_LR001919,POSTN,PTK7,POSTN>>PTK7,simple,1,1,POSTN>>PTK7,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,30348980,0,0,,0,0,,,,30348980,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
PROC,,TEK,,,1973,DEVCOMLR:9541:6BEFBCEBBBCE,mfascicularis_development_LR001920,PROC,TEK,PROC>>TEK,simple,1,1,PROC>>TEK,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,28005151,0,0,,0,0,,,,28005151,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
PTN,,PLXNB2,,,1974,DEVCOMLR:9541:4C08ECF66A66,mfascicularis_development_LR001921,PTN,PLXNB2,PTN>>PLXNB2,simple,1,1,PTN>>PLXNB2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16169070;16713569,0,0,,0,0,,,,16169070;16713569,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
PTPRK,,PTPRK,,,1975,DEVCOMLR:9541:BD066CF61034,mfascicularis_development_LR001922,PTPRK,PTPRK,PTPRK>>PTPRK,simple,1,1,PTPRK>>PTPRK,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
ROBO1,,ROBO1,,,1976,DEVCOMLR:9541:F438052D6B9F,mfascicularis_development_LR001923,ROBO1,ROBO1,ROBO1>>ROBO1,simple,1,1,ROBO1>>ROBO1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
RTN4,,S1PR2,,,1977,DEVCOMLR:9541:BC793BBA11AE,mfascicularis_development_LR001924,RTN4,S1PR2,RTN4>>S1PR2,simple,1,1,RTN4>>S1PR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,24453941,0,0,,0,0,,,,24453941,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SDC2,,PTPRJ,,,1978,DEVCOMLR:9541:B36C28E04216,mfascicularis_development_LR001925,SDC2,PTPRJ,SDC2>>PTPRJ,simple,1,1,SDC2>>PTPRJ,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,21813734,0,0,,0,0,,,,21813734,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SERPING1,,LRP1,,,1979,DEVCOMLR:9541:544B5FDD38EE,mfascicularis_development_LR001926,SERPING1,LRP1,SERPING1>>LRP1,simple,1,1,SERPING1>>LRP1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,9388254,0,0,,0,0,,,,9388254,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SLAMF1,,SLAMF1,,,1980,DEVCOMLR:9541:419595104F66,mfascicularis_development_LR001927,SLAMF1,SLAMF1,SLAMF1>>SLAMF1,simple,1,1,SLAMF1>>SLAMF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SLIT2,,APP,,,1981,DEVCOMLR:9541:FC22A783C264,mfascicularis_development_LR001928,SLIT2,APP,SLIT2>>APP,simple,1,1,SLIT2>>APP,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,28785723,0,0,,0,0,,,,28785723,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SOST,,LRP4,,,1982,DEVCOMLR:9541:1CE062BE92BF,mfascicularis_development_LR001929,SOST,LRP4,SOST>>LRP4,simple,1,1,SOST>>LRP4,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,19936252;21471202;33961781,0,0,,0,0,,,,19936252;21471202;33961781,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
SOSTDC1,,LRP4,,,1983,DEVCOMLR:9541:9BCEDF9F8704,mfascicularis_development_LR001930,SOSTDC1,LRP4,SOSTDC1>>LRP4,simple,1,1,SOSTDC1>>LRP4,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,19116665;20724449,0,0,,0,0,,,,19116665;20724449,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
TFF3,,ACKR3,,,1984,DEVCOMLR:9541:2BE9E68944DC,mfascicularis_development_LR001931,TFF3,ACKR3,TFF3>>ACKR3,simple,1,1,TFF3>>ACKR3,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26780310,0,0,,0,0,,,,26780310,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
TFF3,,CXCR4,,,1985,DEVCOMLR:9541:31A99483A456,mfascicularis_development_LR001932,TFF3,CXCR4,TFF3>>CXCR4,simple,1,1,TFF3>>CXCR4,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26780310,0,0,,0,0,,,,26780310,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
THBS1,,PTPRJ,,,1986,DEVCOMLR:9541:4DEC522B18FB,mfascicularis_development_LR001933,THBS1,PTPRJ,THBS1>>PTPRJ,simple,1,1,THBS1>>PTPRJ,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,22308318,0,0,,0,0,,,,22308318,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
TIMD4,,HAVCR1,,,1987,DEVCOMLR:9541:ABDBF3CE14B4,mfascicularis_development_LR001934,TIMD4,HAVCR1,TIMD4>>HAVCR1,simple,1,1,TIMD4>>HAVCR1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,15793576;28949386,0,0,,0,0,,,,15793576;28949386,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
VEGFC,,VIPR2,,,1988,DEVCOMLR:9541:EDCFE6F56172,mfascicularis_development_LR001935,VEGFC,VIPR2,VEGFC>>VIPR2,simple,1,1,VEGFC>>VIPR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,12881528,0,0,,0,0,,,,12881528,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
TIMP1,MMP9,LRP1,,,1989,DEVCOMLR:9541:2B452068A17E,mfascicularis_development_LR001936,MMP9|TIMP1,LRP1,MMP9|TIMP1>>LRP1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,1
LTB,LTA,LTBR,,,1990,DEVCOMLR:9541:04C0F8D5DAB6,mfascicularis_development_LR001937,LTA|LTB,LTBR,LTA|LTB>>LTBR,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,11239407;24248355,0,0,,0,0,,,,11239407;24248355,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred;dominant_complex,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,1
ITGA5,ITGB1,ADGRE5,,,1991,DEVCOMLR:9541:56DEB7CF08E2,mfascicularis_development_LR001938,ITGA5|ITGB1,ADGRE5,ITGA5|ITGB1>>ADGRE5,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IL27,IL12A,IL27RA,IL12RB2,,1992,DEVCOMLR:9541:88A5F4EDFCDD,mfascicularis_development_LR001939,IL12A|IL27,IL12RB2|IL27RA,IL12A|IL27>>IL12RB2|IL27RA,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,24743305,0,0,,0,0,,,,24743305,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred;dominant_complex,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,3
IL34,CSF1,CSF1R,,,1993,DEVCOMLR:9541:ABA7FAEE3DBD,mfascicularis_development_LR001940,CSF1|IL34,CSF1R,CSF1|IL34>>CSF1R,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26095744,0,0,,0,0,,,,26095744,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred;dominant_complex,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,2
