from,to
Pcdh12,Asb18
Col1a1,Asb18
Vegfa,Uba7
Nfe2l2,Uba7
Hif1a,Uba7
Egr1,Mrps16
Epas1,Mrps16
Nfatc1,Mrps16
Rbfox2,Mrps16
Erg,Fam159a
Kdm6b,Fam159a
Nfe2l2,Rad51b
Sirt1,Rad51b
Sox9,Rad51b
Mtor,Rad51b
Hif1a,Rad51b
Atf4,Rad51b
Igf1,Rad51b
Nkx2-5,Rad51b
Nfe2l2,Crygb
Egr1,Crygb
Hif1a,Crygb
Pdk1,Ldoc1
Epas1,Ldoc1
Hif1a,Ldoc1
Egr1,Ldoc1
Atf4,Ldoc1
Hif1a,Arl6ip4
Erg,Arl6ip4
Dnmt1,Arl6ip4
Nfatc1,Arl6ip4
Egr1,Arl6ip4
Pdk1,Arl6ip4
Flt1,Arl6ip4
Egr1,Ext1
Nfe2l2,Ext1
Nfatc1,Ext1
Sox9,Ext1
Cd274,Shmt2
Kit,Shmt2
Egr1,Shmt2
Nfatc1,Shmt2
Atf4,Shmt2
Hif1a,Shmt2
Erg,Shmt2
Igf1,Shmt2
Nkx2-5,Mob2
Nfe2l2,Mob2
Egr1,Mob2
Pdk1,Mob2
Hif1a,Hhipl1
Egr1,Hhipl1
Sox9,Hhipl1
Kdm6b,Hhipl1
Erg,Hhipl1
Dnmt1,Hhipl1
Runx1,Atp6ap2
Ets1,Atp6ap2
Hdac2,Atp6ap2
Kdm5b,Atp6ap2
Chd8,Atp6ap2
Brd4,Atp6ap2
Srf,Atp6ap2
Smarcb1,Atp6ap2
Zkscan1,Atp6ap2
Cebpb,Atp6ap2
Zbtb16,Atp6ap2
Foxo3,Atp6ap2
Nrf1,Atp6ap2
Socs3,Atp6ap2
Atf3,Atp6ap2
Ffar4,Atp6ap2
Kdm4a,Atp6ap2
Zfp719,Atp6ap2
Syk,Atp6ap2
Gh,Atp6ap2
Foxp2,Atp6ap2
Zhx2,Atp6ap2
Fos,Atp6ap2
Tnfsf11,Atp6ap2
Maz,Atp6ap2
Esr1,Atp6ap2
Vsx1,Atp6ap2
Yy1,Atp6ap2
Nelfe,Atp6ap2
Zfp964,Atp6ap2
Met,Atp6ap2
Sp1,Atp6ap2
Rest,Atp6ap2
Arnt,Atp6ap2
Smc3,Atp6ap2
E2f6,Atp6ap2
Irak2,Atp6ap2
Suz12,Atp6ap2
Nfic,Atp6ap2
Prdm5,Atp6ap2
Irf1,Atp6ap2
Jun,Atp6ap2
Pik3ca,Atp6ap2
Ezh2,Atp6ap2
Creg1,Atp6ap2
Tbp,Atp6ap2
Zbtb40,Atp6ap2
Arid3a,Atp6ap2
Nfkb1,Atp6ap2
Phf8,Atp6ap2
Creb1,Atp6ap2
Por,Atp6ap2
Six5,Atp6ap2
Hdac1,Atp6ap2
Zmiz1,Atp6ap2
Ppard,Atp6ap2
Nr5a2,Atp6ap2
Zfp263,Atp6ap2
Tcof1,Atp6ap2
Gsk3a,Atp6ap2
4921501E09Rik,Atp6ap2
Chd1,Atp6ap2
Max,Atp6ap2
Arid1a,Atp6ap2
Esrra,Atp6ap2
Cdk9,Atp6ap2
Zfp963,Atp6ap2
Map2k4,Atp6ap2
Cbx3,Atp6ap2
Zfp386,Atp6ap2
Tcfl5,Atp6ap2
Relb,Atp6ap2
Brca1,Atp6ap2
E2f4,Atp6ap2
Prdm14,Atp6ap2
Kdm5a,Atp6ap2
Rb1,Atp6ap2
Klf9,Atp6ap2
Pbx2,Atp6ap2
Yap1,Atp6ap2
Tbl1xr1,Atp6ap2
Cux1,Atp6ap2
Nfya,Atp6ap2
Spi1,Atp6ap2
Gata2,Atp6ap2
Ubtf,Atp6ap2
9130023H24Rik,Atp6ap2
Zfp868,Atp6ap2
Cebpz,Atp6ap2
Pttg1,Atp6ap2
Elk1,Atp6ap2
Usf2,Atp6ap2
Gsk3b,Atp6ap2
Tsc1,Atp6ap2
Ep300,Atp6ap2
Ddx3x,Atp6ap2
Stat3,Atp6ap2
Tbk1,Atp6ap2
Sap30,Atp6ap2
Zfp869,Atp6ap2
Lmo2,Atp6ap2
H2afz,Atp6ap2
Kdm1a,Atp6ap2
Irf3,Atp6ap2
Ash1l,Atp6ap2
Nr2f2,Atp6ap2
Cdc5l,Atp6ap2
Cdx2,Atp6ap2
Rora,Atp6ap2
Tead2,Atp6ap2
D1Pas1,Atp6ap2
Gata1,Atp6ap2
Rps6ka3,Atp6ap2
Hmgn3,Atp6ap2
Runx2,Atp6ap2
Bmyc,Atp6ap2
Bach1,Atp6ap2
Irak4,Atp6ap2
Crem,Atp6ap2
Stk11,Atp6ap2
E2f3,Atp6ap2
Myog,Atp6ap2
Aurka,Atp6ap2
Atf1,Atp6ap2
Zkscan8,Atp6ap2
Zfp866,Atp6ap2
Foxl1,Atp6ap2
Chd2,Atp6ap2
Zkscan5,Atp6ap2
Tcf12,Atp6ap2
E4f1,Atp6ap2
Hsf2,Atp6ap2
Ctcf,Atp6ap2
Zfp616,Atp6ap2
Foxa2,Atp6ap2
Jak1,Atp6ap2
Bhlhe40,Atp6ap2
Klf4,Atp6ap2
Stat1,Atp6ap2
Zfp143,Atp6ap2
Rpl24,Atp6ap2
Ahr,Atp6ap2
Whsc1,Atp6ap2
Ccnt2,Atp6ap2
Elf1,Atp6ap2
Hif1a,Atp6ap2
Myb,Atp6ap2
Pml,Atp6ap2
Hcfc1,Atp6ap2
Ebf1,Atp6ap2
E030030I06Rik,Atp6ap2
Mxi1,Atp6ap2
Taf1,Atp6ap2
Usf1,Atp6ap2
Hoxa5,Atp6ap2
Sf1,Atp6ap2
Mylk,Atp6ap2
Elk4,Atp6ap2
Gabpa,Atp6ap2
Rela,Atp6ap2
Zbtb7a,Atp6ap2
Mitf,Atp6ap2
Pax5,Atp6ap2
Gm10093,Atp6ap2
Rfx5,Atp6ap2
Net1,Atp6ap2
Gtf2f1,Atp6ap2
Nr5a1,Atp6ap2
Ltb,Atp6ap2
Sp2,Atp6ap2
Setdb1,Atp6ap2
Zbtb1,Atp6ap2
Ilk,Atp6ap2
Wrnip1,Atp6ap2
Il7,Atp6ap2
Rcor1,Atp6ap2
Sin3a,Atp6ap2
Ncoa3,Atp6ap2
Nfe2l2,Atp6ap2
Nfe2l1,Atp6ap2
Sox2,Atp6ap2
Csf1r,Atp6ap2
Trp53,Atp6ap2
Gm10068,Atp6ap2
Jund,Atp6ap2
Rbbp5,Atp6ap2
Tcf3,Atp6ap2
Mzf1,Atp6ap2
Atm,Atp6ap2
Atf6,Atp6ap2
Foxa1,Atp6ap2
Igf1r,Atp6ap2
Polr2a,Atp6ap2
Esrrb,Atp6ap2
Mafk,Atp6ap2
Nfyb,Atp6ap2
Zfp493,Atp6ap2
Phf20,Atp6ap2
Olr1,Atp6ap2
Cdx1,Atp6ap2
Pbx3,Atp6ap2
Esrrg,Atp6ap2
Foxc1,Atp6ap2
Trim28,Atp6ap2
Cnot3,Atp6ap2
Smad4,Atp6ap2
Hnf4a,Atp6ap2
Myod1,Atp6ap2
Ybx1,Atp6ap2
Zfp354b,Atp6ap2
Runx3,Atp6ap2
Egr1,Zar1
Cd74,Gm6685
Cd74,Cyb5d1
Hif1a,Gm6685
Hif1a,Cyb5d1
Hey2,Gm6685
Hey2,Cyb5d1
Egr1,Gm6685
Egr1,Cyb5d1
Sox9,Gm6685
Sox9,Cyb5d1
Epas1,Gm6685
Epas1,Cyb5d1
Erg,Gm6685
Erg,Cyb5d1
Nfatc1,Gm6685
Nfatc1,Cyb5d1
Nfe2l2,Bace2
Nfatc1,Bace2
Erg,Bace2
Vegfa,Bace2
Hif1a,Bace2
Nfe2l2,Ube2e2
Egr1,Ube2e2
Hif1a,Ube2e2
Vegfa,Synm
Egr1,Synm
Hmgb1,Synm
Hif1a,Synm
Nfatc1,Kcna4
Egr1,Kcna4
Hif1a,Kcna4
Nfe2l2,Kcna4
Igf1,Gabrg3
Egr1,Gabrg3
Adm,Nlrp10
Egr1,Fign
Nkx2-5,Fign
Hif1a,Fign
Adm,Izumo1
Sox9,Izumo1
Nfe2l2,Izumo1
Egr1,Izumo1
Nfatc1,Izumo1
Atf4,Izumo1
Egr1,B4galnt4
Atf4,B4galnt4
Rbfox2,B4galnt4
Hif1a,B4galnt4
Erg,Ap1s2
Nfe2l2,Ap1s2
Hif1a,Ap1s2
Sox9,Ap1s2
Cd74,Ap1s2
Nfatc1,Ap1s2
Egr1,Ap1s2
Hif1a,1110038F14Rik
Adm,Zscan22
Nfatc1,Zscan22
Nkx2-5,Zscan22
Egr1,Zscan22
Hey2,Zscan22
Hif1a,Kcnj14
Nfe2l2,Kcnj14
Nfatc1,Kcnj14
Pcdh12,Kcnj14
Egr1,Fbxl6
Epas1,Fbxl6
Cnr1,Fbxl6
Nfe2l2,C1s
Nfe2l2,Gm5077
Hif1a,C1s
Hif1a,Gm5077
Il11,C1s
Il11,Gm5077
Erg,C1s
Erg,Gm5077
Egr1,C1s
Egr1,Gm5077
Egr1,Gltpd2
Erg,Gltpd2
Hif1a,Gltpd2
Nfatc1,Gltpd2
Nfe2l2,Gm12790
Nfe2l2,Lipf
Inhba,Olfr480
Inhba,Olfr508
Egr1,Olfr480
Egr1,Olfr508
Hey2,Zfp804b
Egr1,Zfp804b
Erg,Zfp804b
Dnmt1,Zfp804b
Egr1,Kbtbd3
Hif1a,Kbtbd3
Sox9,Kbtbd3
Epas1,Kbtbd3
Nfe2l2,Kbtbd3
Egr1,Ybey
Nfatc1,Ybey
Erg,Cln8
Il11,Cln8
Egr1,Cln8
Hif1a,Cln8
Egr1,Plcxd1
Hey2,Plcxd1
Sox9,Plcxd1
Hif1a,Nxph4
Igf1,Nxph4
Egr1,Nxph4
Sox9,Nxph4
Nfatc1,Cacnb4
Egr1,Cacnb4
Sox9,Cacnb4
Nfatc1,Trappc6b
Erg,Trappc6b
Egr1,Trappc6b
Nfe2l2,Trappc6b
Hif1a,Nploc4
Sox9,Nploc4
Egr1,Nploc4
Sirt1,Nploc4
Nfatc1,Nploc4
Pdk1,Nploc4
Adm,Kcnk4
Egr1,Kcnk4
Kdm6b,Kcnk4
Mtor,Kcnk4
Rbfox2,Kcnk4
Nfe2l2,Tex19.2
Nfe2l2,Tex19.1
Cnr1,Tex19.2
Cnr1,Tex19.1
Sirt1,Tshz2
Egr1,Tshz2
Nkx2-5,Tshz2
Hif1a,Capn12
Atf4,Capn12
Nfe2l2,Capn12
Egr1,Capn12
Mtor,Capn12
Sox9,Exoc7
Egr1,Exoc7
Hif1a,Exoc7
Cd274,Gm10184
Atf4,Gm10184
Ptma,Gm10184
Egr1,Gm10184
Egr1,Xkrx
Sirt1,Xkrx
Il17c,Bgn
Melk,Bgn
Zfpm2,Bgn
Gyk,Bgn
Zfp764,Bgn
Bach1,Bgn
Zfp263,Bgn
Zfp143,Bgn
Taf1,Bgn
Tfap2c,Bgn
Fosl1,Bgn
Foxo1,Bgn
Zfp941,Bgn
Suz12,Bgn
9130019O22Rik,Bgn
Rela,Bgn
Il7,Bgn
Rest,Bgn
Gm20390,Bgn
Foxa1,Bgn
Pou5f1,Bgn
Gtf2f1,Bgn
Tead2,Bgn
Esrra,Bgn
Sox9,Bgn
Dcn,Bgn
Il1f9,Bgn
Myt1l,Bgn
Nog,Bgn
Gfi1,Bgn
Smc3,Bgn
Klf15,Bgn
Rbm15,Bgn
Myoc,Bgn
Zfp521,Bgn
Vegfc,Bgn
Sox2,Bgn
Rock1,Bgn
Tert,Bgn
Il1f8,Bgn
Src,Bgn
Trp53bp1,Bgn
Nfe2,Bgn
Pten,Bgn
Atm,Bgn
Lef1,Bgn
Pdss2,Bgn
Ezh2,Bgn
Map2k4,Bgn
Nme2,Bgn
Fgfr3,Bgn
Bmi1,Bgn
Bahd1,Bgn
Foxf1,Bgn
Polr2a,Bgn
Zfx,Bgn
Glis2,Bgn
Tgfb1,Bgn
Rb1,Bgn
Il1f6,Bgn
Sox17,Bgn
Adamts3,Bgn
Cstb,Bgn
Nrf1,Bgn
Cdx2,Bgn
Hoxb7,Bgn
Ctnnb1,Bgn
Klf5,Bgn
Kdm4a,Bgn
Zfp280c,Bgn
Nrl,Bgn
Nfkb1,Bgn
Pdx1,Bgn
Nodal,Bgn
Zfp473,Bgn
Mycn,Bgn
Tfap2a,Bgn
Lhx8,Bgn
Met,Bgn
Klf4,Bgn
Nfia,Bgn
Trp53,Bgn
Twist1,Bgn
Wwtr1,Bgn
E430018J23Rik,Bgn
Myod1,Bgn
Snca,Bgn
Bdnf,Bgn
Mnat1,Bgn
Gm4862,Bgn
Ctcf,Bgn
Cebpb,Bgn
Ksr1,Bgn
Zfp281,Bgn
Syk,Bgn
Rfx5,Bgn
Myog,Bgn
Elf3,Bgn
Fgf2,Bgn
Smad4,Bgn
Bmyc,Bgn
Ets1,Bgn
Etv4,Bgn
Atr,Bgn
Yy1,Bgn
Adnp,Bgn
Gsk3b,Bgn
Maz,Bgn
Map4k5,Bgn
Optn,Bgn
Vegfa,Bgn
Sin3a,Bgn
Foxp2,Bgn
Emx2,Bgn
Arid1a,Bgn
Rad21,Bgn
Sirt1,Bgn
Srsf7,Bgn
Egr1,Bgn
Tgfb2,Bgn
Bhlhe22,Bgn
H2afz,Bgn
Phf8,Bgn
Hoxc13,Bgn
Zfp747,Bgn
Creb1,Bgn
Hdac2,Bgn
Stat5b,Bgn
Trp63,Bgn
Rbbp5,Bgn
Brd4,Bgn
Gadd45b,Bgn
4921501E09Rik,Bgn
Rif1,Bgn
Zfp707,Bgn
Prrx2,Bgn
Prdm14,Bgn
Wt1,Bgn
Tgfbr2,Bgn
Tcf4,Bgn
Foxc2,Bgn
Zfp493,Bgn
Ep300,Bgn
Cxcl12,Bgn
Gli2,Bgn
Zik1,Bgn
Lin28a,Bgn
Wnt1,Bgn
Egr1,Cep97
Hif1a,Cep97
Erg,Cep97
Nfe2l2,Cep97
Hey2,Cep97
Nkx2-5,Lhfpl1
Hif1a,Lhfpl1
Erg,Fes
Nkx2-5,Fes
Kdm6b,Glrx5
Nfatc1,Glrx5
Egr1,Glrx5
Epas1,Glrx5
Erg,Tmem29
Egr1,Tmem29
Erg,Cav3
Lin28a,Cav3
Egr1,Cav3
Epas1,Mxra7
Egr1,Mxra7
Nfe2l2,Mxra7
Atf4,Mxra7
Hif1a,Mxra7
Sirt1,Limk2
Igf1,Limk2
Egr1,Limk2
Nfatc1,Limk2
Nfatc1,Mfsd5
Cd74,Mfsd5
Sirt1,Mfsd5
Epas1,Mfsd5
Nfe2l2,Mfsd5
Egr1,Rnase10
Hif1a,Rnase10
Nfe2l2,Adi1
Nfatc1,Adi1
Hif1a,Adi1
Epas1,Adi1
Egr1,Adi1
Erg,Adi1
Cd74,Adi1
Egr1,Rwdd4a
Epas1,Rwdd4a
Nfe2l2,Rwdd4a
Erg,Spns3
Atf4,Spns3
Krt7,Spns3
Vegfa,Satb1
Egr1,Satb1
Nfatc1,Satb1
Erg,Satb1
Igf1,Satb1
Epas1,Satb1
Flt1,Nxph3
Egr1,Nxph3
Erg,Nxph3
Egr1,Csf1r
Lin28a,Csf1r
Ascl2,Csf1r
Adm,Csf1r
Egr1,Ephb3
Il11,Ephb3
Hif1a,Ephb3
Ascl2,Ephb3
Igf1,Ephb3
Nfe2l2,Ephb3
Il11,Epgn
Nfe2l2,Epgn
Adm,Krtap11-1
Hif1a,3110079O15Rik
Egr1,Hs3st4
Adm,Hs3st4
Atf4,Trak1
Egr1,Tspan10
Nfe2l2,Tspan10
Cnr1,Tspan10
Sox9,Tspan10
Erg,Olfr1396
Sox9,Plcb1
Hif1a,Plcb1
Mtor,Plcb1
Nkx2-5,Plcb1
Atf4,Plcb1
Nfe2l2,Plcb1
Erg,Ska2
Hey2,Ska2
Egr1,Ska2
Pdk1,Ska2
Nkx2-5,Ska2
Nfe2l2,Ska2
Nfatc1,Ska2
Hif1a,Ska2
Dnmt1,Ska2
Egr1,Rxfp3
Lin28a,Olfr978
Lin28a,Olfr980
Lin28a,Olfr979
Nfatc1,Ndn
Sirt1,Ndn
Hif1a,Ndn
Pdk1,Olfr735
Erg,Olfr735
Nfatc1,Ntm
Sox9,Ntm
Hmgb1,Ntm
Egr1,Ntm
Sirt1,Ntm
Dnmt1,Ttc3
Nfatc1,Ttc3
Egr1,Ttc3
Cd74,Ttc3
Ttr,Ttc3
Atf4,Ttc3
Egr1,Kcnb2
Sox9,Kcnb2
Nfatc1,Kcnb2
Erg,Kcnb2
Dnmt1,Ppp1r27
Hif1a,Ppp1r27
Erg,Ppp1r27
Egr1,Ppp1r27
Cnr1,Ppp1r27
Hmgb1,Bricd5
Egr1,Bricd5
Hif1a,Bricd5
Nfatc1,Bricd5
Nfatc1,Galr2
Hif1a,Galr2
Nfe2l2,Galr2
Erg,Galr2
Adm,Galr2
Epas1,Tsku
Nfe2l2,Tsku
Hmgb1,Tsku
Egr1,Tsku
Sirt1,Tsku
Nfatc1,Tsku
Hif1a,Tsku
Sox9,Tsku
Kdm6b,Tsku
Inhba,Tsku
Egr1,Mtcp1
Sirt1,Mtcp1
Nfatc1,Anxa2
Vegfa,Anxa2
Sox9,Anxa2
Flt1,Anxa2
Erg,Anxa2
Inhba,Anxa2
Nfatc1,Rgs6
Egr1,Hoxb4
Erg,Slc35d3
Egr1,Slc35d3
Nfe2l2,Paqr7
Sox9,Paqr7
Erg,Paqr7
Adm,Paqr7
Atf4,Paqr7
Rbfox2,Paqr7
Egr1,Paqr7
Cnr1,Paqr7
Egr1,Pappa
Erg,Pappa
Nfe2l2,Pappa
Adam17,Pappa
Hmgb1,Pappa
Sox9,Pappa
Egr1,Mafa
Hmgb1,Mafa
Erg,Mafa
Nfatc1,Ngrn
Sox9,Ngrn
Erg,Ngrn
Kit,Ngrn
Egr1,Ngrn
Nfe2l2,Grid1
Sox9,Grid1
Cnr1,Grid1
Atf4,Grid1
Egr1,Grid1
Atf4,Rps17
Erg,Rps17
Hif1a,Rps17
Egr1,Rps17
Cd274,Rps17
Igf1,Rps17
Adm,Niacr1
Pcdh12,Niacr1
Egr1,Niacr1
Hif1a,Ccdc87
Erg,Ccdc87
Sox9,Ccdc87
Nfe2l2,Gsta1
Atf4,Gsta1
Hif1a,Gsta1
Egr1,Gsta1
Egr1,AA986860
Dnmt1,Crip2
Egr1,Crip2
Hmgb1,Crip2
Nfatc1,Crip2
Erg,Crip2
Sox9,Crip2
Egr1,Ddx28
Atf4,Ddx28
Nfatc1,Ddx28
Epas1,Acbd3
Egr1,Acbd3
Erg,Acbd3
Nfatc1,Acbd3
Hif1a,Acbd3
Rbfox2,Acbd3
Inhba,Plcxd3
Nfe2l2,Plcxd3
Lin28a,Plcxd3
Hif1a,Vmo1
Sox9,Vmo1
Egr1,Alg12
Nfe2l2,Alg12
Egr1,Lck
Rbfox2,Lck
Hif1a,Lck
Sox9,Lck
Inhba,Lck
Nfatc1,Lck
Erg,Lck
Atf4,Lck
Sox9,Galnt9
Egr1,Galnt9
Kdm6b,Galnt9
Hif1a,Galnt9
Egr1,Col18a1
Hmgb1,Col18a1
Krt7,Col18a1
Nfe2l2,Col18a1
Sox9,Col18a1
Dnmt1,Col18a1
Egr1,Rbm10
Nfe2l2,Rbm10
Pdk1,Rbm10
Egr1,Gpr97
Hif1a,Gpr97
Erg,Gpr97
Pdk1,Gpr97
Egr1,Tmem95
Sox9,Tmem95
Adm,Tmem95
Egr1,Tchhl1
Nfe2l2,Tchhl1
Sirt1,Tchhl1
Nfatc1,Rpl35a
Erg,Rpl35a
Atf4,Rpl35a
Hif1a,Rpl35a
Egr1,Rpl35a
Hmgb1,Rgs7
Nfe2l2,Rgs7
Nfatc1,Rgs7
Hif1a,Rgs7
Erg,Rgs7
Erg,Slc25a18
Egr1,Slc25a18
Pdk1,Slc25a18
Egr1,Zfp738
Egr1,Zfp457
Egr1,Zfp748
Egr1,A530054K11Rik
Egr1,AA987161
Egr1,Zfp759
Egr1,Zfp458
Kit,Zfp738
Kit,Zfp457
Kit,Zfp748
Kit,A530054K11Rik
Kit,AA987161
Kit,Zfp759
Kit,Zfp458
Hey2,Zfp738
Hey2,Zfp457
Hey2,Zfp748
Hey2,A530054K11Rik
Hey2,AA987161
Hey2,Zfp759
Hey2,Zfp458
Nfatc1,Zfp738
Nfatc1,Zfp457
Nfatc1,Zfp748
Nfatc1,A530054K11Rik
Nfatc1,AA987161
Nfatc1,Zfp759
Nfatc1,Zfp458
Atf4,Tceal7
Nfatc1,Tceal7
Il11,Tceal7
Rbfox2,4931406C07Rik
Erg,4931406C07Rik
Nfe2l2,4931406C07Rik
Epas1,4931406C07Rik
Cd74,Cep63
Nfatc1,Cep63
Nfe2l2,Cep63
Egr1,Cep63
Epas1,Srpr
Erg,Srpr
Sox9,Srpr
Atf4,Srpr
Hif1a,Srpr
Nfe2l2,Srpr
Rbfox2,Srpr
Egr1,Srpr
Nfe2l2,Otop3
Epas1,Ewsr1
Egr1,Ewsr1
Nfe2l2,Ewsr1
Nfatc1,Ewsr1
Cd74,Ewsr1
Nfe2l2,Odf3l1
Hif1a,Odf3l1
Sox9,Odf3l1
Egr1,Gm16494
Egr1,Gm10282
Egr1,Hmgn2
Atf4,Gm16494
Atf4,Gm10282
Atf4,Hmgn2
Nfatc1,Gm16494
Nfatc1,Gm10282
Nfatc1,Hmgn2
Nfe2l2,Spata13
Egr1,Spata13
Hmgb1,Gjc1
Hif1a,Gjc1
Egr1,Gjc1
Nkx2-5,Gjc1
Il11,Gjc1
Igf1,Sox1
Egr1,Sox1
Hif1a,Sox1
Epas1,Cnot10
Egr1,Cnot10
Nfatc1,Cnot10
Hmgb1,Mta1
Egr1,Mta1
Hif1a,Mta1
Egr1,Cadm1
Nfe2l2,Cadm1
Hif1a,Cadm1
Sox9,Cadm1
Il33,Cadm1
Epas1,Cadm1
Rbfox2,BC049715
Hif1a,BC049715
Egr1,Pycr1
Dnmt1,Pycr1
Vegfa,Pycr1
Sox9,Pycr1
Hif1a,Pycr1
Igf1,Pycr1
Mtor,Pycr1
Atf4,Pycr1
Hey2,Pycr1
Cd274,Pycr1
Nkx2-5,Lsmd1
Hey2,Lsmd1
Hif1a,Lsmd1
Sox9,Lsmd1
Epas1,Lsmd1
Nfe2l2,Lsmd1
Nfatc1,Lsmd1
Cd74,Lsmd1
Egr1,Lsmd1
Erg,Lsmd1
Adm,Spns2
Egr1,1810033B17Rik
Erg,Ap2a2
Egr1,Ap2a2
Rbfox2,Ap2a2
Hif1a,Ap2a2
Kdm6b,Ap2a2
Sox9,Ap2a2
Nkx2-5,Slc8a1
Egr1,Slc8a1
Nfatc1,Slc8a1
Adm,Olfr1324
Hif1a,Olfr1324
Epas1,Slc25a21
Hif1a,Slc25a21
Nkx2-5,Slc25a21
Erg,Slc25a21
Nfatc1,Slc25a21
Egr1,Slc25a21
Egr1,Otop2
Sox9,Otop2
Cnr1,Otop2
Epas1,Otop2
Hif1a,Pcp4
Egr1,Pcp4
Erg,Pcp4
Hif1a,Abat
Egr1,Abat
Epas1,Abat
Atf4,Abat
Egr1,Slc25a10
Dnmt1,Slc25a10
Igf1,Slc25a10
Nfe2l2,Slc25a10
Erg,Slc25a10
Sox9,Slc25a10
Hif1a,Slc25a10
Nfatc1,Slc25a10
Erg,Camk1d
Adm,Camk1d
Hif1a,Camk1d
Nfe2l2,Camk1d
Igf1,Camk1d
Cd74,Camk1d
Hmgb1,Camk1d
Egr1,Camk1d
Il11,Camk1d
Kdm6b,Camk1d
Egr1,Lysmd4
Sox9,Lysmd4
Hif1a,Lysmd4
Nfatc1,Wbp2nl
Egr1,Wbp2nl
Pdk1,Igsf5
Nr5a2,Nkx2-5
E2f1,Nkx2-5
Klf9,Nkx2-5
Myb,Nkx2-5
Zfp384,Nkx2-5
Tbx3,Nkx2-5
Trim28,Nkx2-5
Mef2a,Nkx2-5
Zbtb48,Nkx2-5
Smad4,Nkx2-5
Lmo2,Nkx2-5
Zfp91,Nkx2-5
Smad2,Nkx2-5
Akt1,Nkx2-5
Ebf1,Nkx2-5
Bach1,Nkx2-5
Smarca4,Nkx2-5
Snd1,Nkx2-5
Hmga2,Nkx2-5
Ep300,Nkx2-5
Ahr,Nkx2-5
Nfic,Nkx2-5
Shox2,Nkx2-5
Zfp493,Nkx2-5
Smad3,Nkx2-5
Hipk2,Nkx2-5
Stat3,Nkx2-5
Mapk14,Nkx2-5
Kat2b,Nkx2-5
Hif1a,Nkx2-5
Arid3a,Nkx2-5
Hsf1,Nkx2-5
Foxh1,Nkx2-5
Gm6594,Nkx2-5
Egr1,Nkx2-5
Hoxd9,Nkx2-5
Myod1,Nkx2-5
Max,Nkx2-5
Hey2,Nkx2-5
Foxc1,Nkx2-5
Rnf2,Nkx2-5
Notch1,Nkx2-5
Zfp27,Nkx2-5
Rbbp5,Nkx2-5
Pten,Nkx2-5
Kdm5b,Nkx2-5
Usf2,Nkx2-5
Jarid2,Nkx2-5
Ctbp2,Nkx2-5
Suz12,Nkx2-5
Rad21,Nkx2-5
Hdac6,Nkx2-5
Hdac2,Nkx2-5
Irx3,Nkx2-5
Mtf2,Nkx2-5
Chd1,Nkx2-5
Rcor2,Nkx2-5
Tmod3,Nkx2-5
Foxp1,Nkx2-5
Tbx20,Nkx2-5
Prox1,Nkx2-5
Tgfb1,Nkx2-5
Pou3f2,Nkx2-5
Trp53,Nkx2-5
Smad1,Nkx2-5
Igf1,Nkx2-5
Gata4,Nkx2-5
Tbx5,Nkx2-5
Mzf1,Nkx2-5
Pdyn,Nkx2-5
Kdm4a,Nkx2-5
Fgf1,Nkx2-5
Nkx2-5,Nkx2-5
Sp1,Nkx2-5
Tcf12,Nkx2-5
Brd7,Nkx2-5
Klf4,Nkx2-5
Zbtb7a,Nkx2-5
Cftr,Nkx2-5
Taf1,Nkx2-5
Fos,Nkx2-5
Map2k7,Nkx2-5
Pou2f1,Nkx2-5
Taf7l,Nkx2-5
Mib2,Nkx2-5
Mef2c,Nkx2-5
Kras,Nkx2-5
Ezh2,Nkx2-5
Myocd,Nkx2-5
Cpeb1,Nkx2-5
Vegfa,Nkx2-5
Hnf4a,Nkx2-5
Pparg,Nkx2-5
Foxl1,Nkx2-5
Srf,Nkx2-5
H2afz,Nkx2-5
Il15,Nkx2-5
Hoxa1,Nkx2-5
Hdac1,Nkx2-5
Tcof1,Nkx2-5
Smyd3,Nkx2-5
Ets2,Nkx2-5
Polr2a,Nkx2-5
Zfp263,Nkx2-5
Nkx6-1,Nkx2-5
Nr4a1,Nkx2-5
Yy1,Nkx2-5
Elk4,Nkx2-5
Pou4f1,Nkx2-5
Srebf2,Nkx2-5
Stat1,Nkx2-5
Gabpa,Nkx2-5
Tbx2,Nkx2-5
Nfyb,Nkx2-5
Tbp,Nkx2-5
Sirt6,Nkx2-5
Ctcf,Nkx2-5
Sparc,Nkx2-5
Commd5,Nkx2-5
Sin3a,Nkx2-5
Cdh6,Nkx2-5
Srebf1,Nkx2-5
Bmi1,Nkx2-5
E2f4,Nkx2-5
Ikzf1,Nkx2-5
Ilk,Nkx2-5
Gm14124,Nkx2-5
Hnf1a,Nkx2-5
Rest,Nkx2-5
Kdm5a,Nkx2-5
Bmp4,Nkx2-5
4933416C03Rik,Nkx2-5
Bmyc,Nkx2-5
Zfp667,Nkx2-5
Egfr,Nkx2-5
Hand2,Nkx2-5
Jund,Nkx2-5
Nppa,Nkx2-5
Creb1,Nkx2-5
Prrx2,Nkx2-5
Zfpm2,Nkx2-5
Hoxa5,Nkx2-5
Itga7,Nkx2-5
E2f6,Nkx2-5
Nfia,Nkx2-5
Fgf15,Nkx2-5
Foxm1,Nkx2-5
Eed,Nkx2-5
Hand1,Nkx2-5
Myog,Nkx2-5
Phc1,Nkx2-5
Zfp143,Nkx2-5
Tbx1,Nkx2-5
Pou5f1,Nkx2-5
